DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
2000-05-01,2000,1,5,VALOR12_TNOTES212,2000-05-01T00:00:00-03:00,6.81
2000-06-01,2000,1,6,VALOR12_TNOTES212,2000-06-01T00:00:00-03:00,6.48
2000-07-01,2000,1,7,VALOR12_TNOTES212,2000-07-01T00:00:00-03:00,6.34
2000-08-01,2000,1,8,VALOR12_TNOTES212,2000-08-01T00:00:00-03:00,6.23
2000-09-01,2000,1,9,VALOR12_TNOTES212,2000-09-01T00:00:00-03:00,6.08
2000-10-01,2000,1,10,VALOR12_TNOTES212,2000-10-01T00:00:00-03:00,5.91
2000-11-01,2000,1,11,VALOR12_TNOTES212,2000-11-01T00:00:00-03:00,5.88
2000-12-01,2000,1,12,VALOR12_TNOTES212,2000-12-01T00:00:00-02:00,5.35
2001-01-01,2001,1,1,VALOR12_TNOTES212,2001-01-01T00:00:00-02:00,4.76
2001-02-01,2001,1,2,VALOR12_TNOTES212,2001-02-01T00:00:00-02:00,4.66
2001-03-01,2001,1,3,VALOR12_TNOTES212,2001-03-01T00:00:00-03:00,4.34
2001-04-01,2001,1,4,VALOR12_TNOTES212,2001-04-01T00:00:00-03:00,4.23
2001-05-01,2001,1,5,VALOR12_TNOTES212,2001-05-01T00:00:00-03:00,4.26
2001-06-01,2001,1,6,VALOR12_TNOTES212,2001-06-01T00:00:00-03:00,4.08
2001-07-01,2001,1,7,VALOR12_TNOTES212,2001-07-01T00:00:00-03:00,4.04
2001-08-01,2001,1,8,VALOR12_TNOTES212,2001-08-01T00:00:00-03:00,3.76
2001-09-01,2001,1,9,VALOR12_TNOTES212,2001-09-01T00:00:00-03:00,3.12
2001-10-01,2001,1,10,VALOR12_TNOTES212,2001-10-01T00:00:00-03:00,2.73
2001-11-01,2001,1,11,VALOR12_TNOTES212,2001-11-01T00:00:00-03:00,2.78
2001-12-01,2001,1,12,VALOR12_TNOTES212,2001-12-01T00:00:00-02:00,3.11
2002-01-01,2002,1,1,VALOR12_TNOTES212,2002-01-01T00:00:00-02:00,3.03
2002-02-01,2002,1,2,VALOR12_TNOTES212,2002-02-01T00:00:00-02:00,3.02
2002-03-01,2002,1,3,VALOR12_TNOTES212,2002-03-01T00:00:00-03:00,3.56
2002-04-01,2002,1,4,VALOR12_TNOTES212,2002-04-01T00:00:00-03:00,3.42
2002-05-01,2002,1,5,VALOR12_TNOTES212,2002-05-01T00:00:00-03:00,3.26
2002-06-01,2002,1,6,VALOR12_TNOTES212,2002-06-01T00:00:00-03:00,2.99
2002-07-01,2002,1,7,VALOR12_TNOTES212,2002-07-01T00:00:00-03:00,2.56
2002-08-01,2002,1,8,VALOR12_TNOTES212,2002-08-01T00:00:00-03:00,2.13
2002-09-01,2002,1,9,VALOR12_TNOTES212,2002-09-01T00:00:00-03:00,2.0
2002-10-01,2002,1,10,VALOR12_TNOTES212,2002-10-01T00:00:00-03:00,1.91
2002-11-01,2002,1,11,VALOR12_TNOTES212,2002-11-01T00:00:00-03:00,1.92
2002-12-01,2002,1,12,VALOR12_TNOTES212,2002-12-01T00:00:00-02:00,1.84
2003-01-01,2003,1,1,VALOR12_TNOTES212,2003-01-01T00:00:00-02:00,1.74
2003-02-01,2003,1,2,VALOR12_TNOTES212,2003-02-01T00:00:00-02:00,1.63
2003-03-01,2003,1,3,VALOR12_TNOTES212,2003-03-01T00:00:00-03:00,1.57
2003-04-01,2003,1,4,VALOR12_TNOTES212,2003-04-01T00:00:00-03:00,1.62
2003-05-01,2003,1,5,VALOR12_TNOTES212,2003-05-01T00:00:00-03:00,1.42
2003-06-01,2003,1,6,VALOR12_TNOTES212,2003-06-01T00:00:00-03:00,1.23
2003-07-01,2003,1,7,VALOR12_TNOTES212,2003-07-01T00:00:00-03:00,1.47
2003-08-01,2003,1,8,VALOR12_TNOTES212,2003-08-01T00:00:00-03:00,1.86
2003-09-01,2003,1,9,VALOR12_TNOTES212,2003-09-01T00:00:00-03:00,1.71
2003-10-01,2003,1,10,VALOR12_TNOTES212,2003-10-01T00:00:00-03:00,1.75
2003-11-01,2003,1,11,VALOR12_TNOTES212,2003-11-01T00:00:00-03:00,1.93
2003-12-01,2003,1,12,VALOR12_TNOTES212,2003-12-01T00:00:00-02:00,1.91
2004-01-01,2004,1,1,VALOR12_TNOTES212,2004-01-01T00:00:00-02:00,1.76
2004-02-01,2004,1,2,VALOR12_TNOTES212,2004-02-01T00:00:00-02:00,1.74
2004-03-01,2004,1,3,VALOR12_TNOTES212,2004-03-01T00:00:00-03:00,1.58
2004-04-01,2004,1,4,VALOR12_TNOTES212,2004-04-01T00:00:00-03:00,2.07
2004-05-01,2004,1,5,VALOR12_TNOTES212,2004-05-01T00:00:00-03:00,2.53
2004-06-01,2004,1,6,VALOR12_TNOTES212,2004-06-01T00:00:00-03:00,2.76
2004-07-01,2004,1,7,VALOR12_TNOTES212,2004-07-01T00:00:00-03:00,2.64
2004-08-01,2004,1,8,VALOR12_TNOTES212,2004-08-01T00:00:00-03:00,2.51
2004-09-01,2004,1,9,VALOR12_TNOTES212,2004-09-01T00:00:00-03:00,2.53
2004-10-01,2004,1,10,VALOR12_TNOTES212,2004-10-01T00:00:00-03:00,2.58
2004-11-01,2004,1,11,VALOR12_TNOTES212,2004-11-01T00:00:00-03:00,2.85
2004-12-01,2004,1,12,VALOR12_TNOTES212,2004-12-01T00:00:00-02:00,3.01
2005-01-01,2005,1,1,VALOR12_TNOTES212,2005-01-01T00:00:00-02:00,3.22
2005-02-01,2005,1,2,VALOR12_TNOTES212,2005-02-01T00:00:00-02:00,3.38
2005-03-01,2005,1,3,VALOR12_TNOTES212,2005-03-01T00:00:00-03:00,3.73
2005-04-01,2005,1,4,VALOR12_TNOTES212,2005-04-01T00:00:00-03:00,3.65
2005-05-01,2005,1,5,VALOR12_TNOTES212,2005-05-01T00:00:00-03:00,3.64
2005-06-01,2005,1,6,VALOR12_TNOTES212,2005-06-01T00:00:00-03:00,3.64
2005-07-01,2005,1,7,VALOR12_TNOTES212,2005-07-01T00:00:00-03:00,3.87
2005-08-01,2005,1,8,VALOR12_TNOTES212,2005-08-01T00:00:00-03:00,4.04
2005-09-01,2005,1,9,VALOR12_TNOTES212,2005-09-01T00:00:00-03:00,3.95
2005-10-01,2005,1,10,VALOR12_TNOTES212,2005-10-01T00:00:00-03:00,4.27
2005-11-01,2005,1,11,VALOR12_TNOTES212,2005-11-01T00:00:00-02:00,4.42
2005-12-01,2005,1,12,VALOR12_TNOTES212,2005-12-01T00:00:00-02:00,4.4
2006-01-01,2006,1,1,VALOR12_TNOTES212,2006-01-01T00:00:00-02:00,4.4
2006-02-01,2006,1,2,VALOR12_TNOTES212,2006-02-01T00:00:00-02:00,4.67
2006-03-01,2006,1,3,VALOR12_TNOTES212,2006-03-01T00:00:00-03:00,4.73
2006-04-01,2006,1,4,VALOR12_TNOTES212,2006-04-01T00:00:00-03:00,4.89
2006-05-01,2006,1,5,VALOR12_TNOTES212,2006-05-01T00:00:00-03:00,4.97
2006-06-01,2006,1,6,VALOR12_TNOTES212,2006-06-01T00:00:00-03:00,5.12
2006-07-01,2006,1,7,VALOR12_TNOTES212,2006-07-01T00:00:00-03:00,5.12
2006-08-01,2006,1,8,VALOR12_TNOTES212,2006-08-01T00:00:00-03:00,4.9
2006-09-01,2006,1,9,VALOR12_TNOTES212,2006-09-01T00:00:00-03:00,4.77
2006-10-01,2006,1,10,VALOR12_TNOTES212,2006-10-01T00:00:00-03:00,4.8
2006-11-01,2006,1,11,VALOR12_TNOTES212,2006-11-01T00:00:00-03:00,4.74
2006-12-01,2006,1,12,VALOR12_TNOTES212,2006-12-01T00:00:00-02:00,4.67
2007-01-01,2007,1,1,VALOR12_TNOTES212,2007-01-01T00:00:00-02:00,4.88
2007-02-01,2007,1,2,VALOR12_TNOTES212,2007-02-01T00:00:00-02:00,4.85
2007-03-01,2007,1,3,VALOR12_TNOTES212,2007-03-01T00:00:00-03:00,4.57
2007-04-01,2007,1,4,VALOR12_TNOTES212,2007-04-01T00:00:00-03:00,4.67
2007-05-01,2007,1,5,VALOR12_TNOTES212,2007-05-01T00:00:00-03:00,4.77
2007-06-01,2007,1,6,VALOR12_TNOTES212,2007-06-01T00:00:00-03:00,4.98
2007-07-01,2007,1,7,VALOR12_TNOTES212,2007-07-01T00:00:00-03:00,4.82
2007-08-01,2007,1,8,VALOR12_TNOTES212,2007-08-01T00:00:00-03:00,4.31
2007-09-01,2007,1,9,VALOR12_TNOTES212,2007-09-01T00:00:00-03:00,4.01
2007-10-01,2007,1,10,VALOR12_TNOTES212,2007-10-01T00:00:00-03:00,3.97
2007-11-01,2007,1,11,VALOR12_TNOTES212,2007-11-01T00:00:00-02:00,3.34
2007-12-01,2007,1,12,VALOR12_TNOTES212,2007-12-01T00:00:00-02:00,3.12
2008-01-01,2008,1,1,VALOR12_TNOTES212,2008-01-01T00:00:00-02:00,2.48
2008-02-01,2008,1,2,VALOR12_TNOTES212,2008-02-01T00:00:00-02:00,1.97
2008-03-01,2008,1,3,VALOR12_TNOTES212,2008-03-01T00:00:00-03:00,1.62
2008-04-01,2008,1,4,VALOR12_TNOTES212,2008-04-01T00:00:00-03:00,2.05
2008-05-01,2008,1,5,VALOR12_TNOTES212,2008-05-01T00:00:00-03:00,2.45
2008-06-01,2008,1,6,VALOR12_TNOTES212,2008-06-01T00:00:00-03:00,2.77
2008-07-01,2008,1,7,VALOR12_TNOTES212,2008-07-01T00:00:00-03:00,2.57
2008-08-01,2008,1,8,VALOR12_TNOTES212,2008-08-01T00:00:00-03:00,2.42
2008-09-01,2008,1,9,VALOR12_TNOTES212,2008-09-01T00:00:00-03:00,2.08
2008-10-01,2008,1,10,VALOR12_TNOTES212,2008-10-01T00:00:00-03:00,1.61
2008-11-01,2008,1,11,VALOR12_TNOTES212,2008-11-01T00:00:00-02:00,1.21
2008-12-01,2008,1,12,VALOR12_TNOTES212,2008-12-01T00:00:00-02:00,0.82
2009-01-01,2009,1,1,VALOR12_TNOTES212,2009-01-01T00:00:00-02:00,0.81
2009-02-01,2009,1,2,VALOR12_TNOTES212,2009-02-01T00:00:00-02:00,0.98
2009-03-01,2009,1,3,VALOR12_TNOTES212,2009-03-01T00:00:00-03:00,0.93
2009-04-01,2009,1,4,VALOR12_TNOTES212,2009-04-01T00:00:00-03:00,0.93
2009-05-01,2009,1,5,VALOR12_TNOTES212,2009-05-01T00:00:00-03:00,0.93
2009-06-01,2009,1,6,VALOR12_TNOTES212,2009-06-01T00:00:00-03:00,1.18
2009-07-01,2009,1,7,VALOR12_TNOTES212,2009-07-01T00:00:00-03:00,1.02
2009-08-01,2009,1,8,VALOR12_TNOTES212,2009-08-01T00:00:00-03:00,1.12
2009-09-01,2009,1,9,VALOR12_TNOTES212,2009-09-01T00:00:00-03:00,0.96
2009-10-01,2009,1,10,VALOR12_TNOTES212,2009-10-01T00:00:00-03:00,0.95
2009-11-01,2009,1,11,VALOR12_TNOTES212,2009-11-01T00:00:00-02:00,0.8
2009-12-01,2009,1,12,VALOR12_TNOTES212,2009-12-01T00:00:00-02:00,0.87
2010-01-01,2010,1,1,VALOR12_TNOTES212,2010-01-01T00:00:00-02:00,0.93
2010-02-01,2010,1,2,VALOR12_TNOTES212,2010-02-01T00:00:00-02:00,0.86
2010-03-01,2010,1,3,VALOR12_TNOTES212,2010-03-01T00:00:00-03:00,0.96
2010-04-01,2010,1,4,VALOR12_TNOTES212,2010-04-01T00:00:00-03:00,1.06
2010-05-01,2010,1,5,VALOR12_TNOTES212,2010-05-01T00:00:00-03:00,0.83
2010-06-01,2010,1,6,VALOR12_TNOTES212,2010-06-01T00:00:00-03:00,0.72
2010-07-01,2010,1,7,VALOR12_TNOTES212,2010-07-01T00:00:00-03:00,0.62
2010-08-01,2010,1,8,VALOR12_TNOTES212,2010-08-01T00:00:00-03:00,0.52
2010-09-01,2010,1,9,VALOR12_TNOTES212,2010-09-01T00:00:00-03:00,0.48
2010-10-01,2010,1,10,VALOR12_TNOTES212,2010-10-01T00:00:00-03:00,0.38
2010-11-01,2010,1,11,VALOR12_TNOTES212,2010-11-01T00:00:00-02:00,0.45
2010-12-01,2010,1,12,VALOR12_TNOTES212,2010-12-01T00:00:00-02:00,0.62
2011-01-01,2011,1,1,VALOR12_TNOTES212,2011-01-01T00:00:00-02:00,0.61
2011-02-01,2011,1,2,VALOR12_TNOTES212,2011-02-01T00:00:00-02:00,0.77
2011-03-01,2011,1,3,VALOR12_TNOTES212,2011-03-01T00:00:00-03:00,0.7
2011-04-01,2011,1,4,VALOR12_TNOTES212,2011-04-01T00:00:00-03:00,0.73
2011-05-01,2011,1,5,VALOR12_TNOTES212,2011-05-01T00:00:00-03:00,0.56
2011-06-01,2011,1,6,VALOR12_TNOTES212,2011-06-01T00:00:00-03:00,0.41
2011-07-01,2011,1,7,VALOR12_TNOTES212,2011-07-01T00:00:00-03:00,0.41
2011-08-01,2011,1,8,VALOR12_TNOTES212,2011-08-01T00:00:00-03:00,0.23
2011-09-01,2011,1,9,VALOR12_TNOTES212,2011-09-01T00:00:00-03:00,0.21
2011-10-01,2011,1,10,VALOR12_TNOTES212,2011-10-01T00:00:00-03:00,0.28
2011-11-01,2011,1,11,VALOR12_TNOTES212,2011-11-01T00:00:00-02:00,0.25
2011-12-01,2011,1,12,VALOR12_TNOTES212,2011-12-01T00:00:00-02:00,0.26
2012-01-01,2012,1,1,VALOR12_TNOTES212,2012-01-01T00:00:00-02:00,0.24
2012-02-01,2012,1,2,VALOR12_TNOTES212,2012-02-01T00:00:00-02:00,0.28
2012-03-01,2012,1,3,VALOR12_TNOTES212,2012-03-01T00:00:00-03:00,0.34
2012-04-01,2012,1,4,VALOR12_TNOTES212,2012-04-01T00:00:00-03:00,0.29
2012-05-01,2012,1,5,VALOR12_TNOTES212,2012-05-01T00:00:00-03:00,0.29
2012-06-01,2012,1,6,VALOR12_TNOTES212,2012-06-01T00:00:00-03:00,0.29
2012-07-01,2012,1,7,VALOR12_TNOTES212,2012-07-01T00:00:00-03:00,0.25
2012-08-01,2012,1,8,VALOR12_TNOTES212,2012-08-01T00:00:00-03:00,0.27
2012-09-01,2012,1,9,VALOR12_TNOTES212,2012-09-01T00:00:00-03:00,0.26
2012-10-01,2012,1,10,VALOR12_TNOTES212,2012-10-01T00:00:00-03:00,0.28
2012-11-01,2012,1,11,VALOR12_TNOTES212,2012-11-01T00:00:00-02:00,0.27
2012-12-01,2012,1,12,VALOR12_TNOTES212,2012-12-01T00:00:00-02:00,0.26
2013-01-01,2013,1,1,VALOR12_TNOTES212,2013-01-01T00:00:00-02:00,0.27
2013-02-01,2013,1,2,VALOR12_TNOTES212,2013-02-01T00:00:00-02:00,0.27
2013-03-01,2013,1,3,VALOR12_TNOTES212,2013-03-01T00:00:00-03:00,0.26
2013-04-01,2013,1,4,VALOR12_TNOTES212,2013-04-01T00:00:00-03:00,0.23
2013-05-01,2013,1,5,VALOR12_TNOTES212,2013-05-01T00:00:00-03:00,0.25
2013-06-01,2013,1,6,VALOR12_TNOTES212,2013-06-01T00:00:00-03:00,0.33
2013-07-01,2013,1,7,VALOR12_TNOTES212,2013-07-01T00:00:00-03:00,0.34
2013-08-01,2013,1,8,VALOR12_TNOTES212,2013-08-01T00:00:00-03:00,0.36
2013-09-01,2013,1,9,VALOR12_TNOTES212,2013-09-01T00:00:00-03:00,0.4
2013-10-01,2013,1,10,VALOR12_TNOTES212,2013-10-01T00:00:00-03:00,0.34
2013-11-01,2013,1,11,VALOR12_TNOTES212,2013-11-01T00:00:00-02:00,0.3
2013-12-01,2013,1,12,VALOR12_TNOTES212,2013-12-01T00:00:00-02:00,0.34
2014-01-01,2014,1,1,VALOR12_TNOTES212,2014-01-01T00:00:00-02:00,0.39
2014-02-01,2014,1,2,VALOR12_TNOTES212,2014-02-01T00:00:00-02:00,0.33
2014-03-01,2014,1,3,VALOR12_TNOTES212,2014-03-01T00:00:00-03:00,0.4
2014-04-01,2014,1,4,VALOR12_TNOTES212,2014-04-01T00:00:00-03:00,0.42
2014-05-01,2014,1,5,VALOR12_TNOTES212,2014-05-01T00:00:00-03:00,0.39
2014-06-01,2014,1,6,VALOR12_TNOTES212,2014-06-01T00:00:00-03:00,0.45
2014-07-01,2014,1,7,VALOR12_TNOTES212,2014-07-01T00:00:00-03:00,0.51
2014-08-01,2014,1,8,VALOR12_TNOTES212,2014-08-01T00:00:00-03:00,0.47
2014-09-01,2014,1,9,VALOR12_TNOTES212,2014-09-01T00:00:00-03:00,0.57
2014-10-01,2014,1,10,VALOR12_TNOTES212,2014-10-01T00:00:00-03:00,0.45
2014-11-01,2014,1,11,VALOR12_TNOTES212,2014-11-01T00:00:00-02:00,0.53
2014-12-01,2014,1,12,VALOR12_TNOTES212,2014-12-01T00:00:00-02:00,0.64
2015-01-01,2015,1,1,VALOR12_TNOTES212,2015-01-01T00:00:00-02:00,0.55
2015-02-01,2015,1,2,VALOR12_TNOTES212,2015-02-01T00:00:00-02:00,0.62
2015-03-01,2015,1,3,VALOR12_TNOTES212,2015-03-01T00:00:00-03:00,0.64
2015-04-01,2015,1,4,VALOR12_TNOTES212,2015-04-01T00:00:00-03:00,0.54
2015-05-01,2015,1,5,VALOR12_TNOTES212,2015-05-01T00:00:00-03:00,0.61
2015-06-01,2015,1,6,VALOR12_TNOTES212,2015-06-01T00:00:00-03:00,0.69
2015-07-01,2015,1,7,VALOR12_TNOTES212,2015-07-01T00:00:00-03:00,0.67
2015-08-01,2015,1,8,VALOR12_TNOTES212,2015-08-01T00:00:00-03:00,0.7
2015-09-01,2015,1,9,VALOR12_TNOTES212,2015-09-01T00:00:00-03:00,0.71
2015-10-01,2015,1,10,VALOR12_TNOTES212,2015-10-01T00:00:00-03:00,0.64
2015-11-01,2015,1,11,VALOR12_TNOTES212,2015-11-01T00:00:00-02:00,0.88
2015-12-01,2015,1,12,VALOR12_TNOTES212,2015-12-01T00:00:00-02:00,0.98
2016-01-01,2016,1,1,VALOR12_TNOTES212,2016-01-01T00:00:00-02:00,0.9
2016-01-01,2016,1,1,VALOR12_TNOTES212,2016-01-01T00:00:00-02:00,0.9
2016-02-01,2016,1,2,VALOR12_TNOTES212,2016-02-01T00:00:00-02:00,0.73
2016-02-01,2016,1,2,VALOR12_TNOTES212,2016-02-01T00:00:00-02:00,0.73
2016-03-01,2016,1,3,VALOR12_TNOTES212,2016-03-01T00:00:00-03:00,0.88
2016-04-01,2016,1,4,VALOR12_TNOTES212,2016-04-01T00:00:00-03:00,0.77
2016-05-01,2016,1,5,VALOR12_TNOTES212,2016-05-01T00:00:00-03:00,0.82
2016-06-01,2016,1,6,VALOR12_TNOTES212,2016-06-01T00:00:00-03:00,0.73
2016-07-01,2016,1,7,VALOR12_TNOTES212,2016-07-01T00:00:00-03:00,0.67
2016-08-01,2016,1,8,VALOR12_TNOTES212,2016-08-01T00:00:00-03:00,0.74
2016-09-01,2016,1,9,VALOR12_TNOTES212,2016-09-01T00:00:00-03:00,0.770952380952381
2016-10-01,2016,1,10,VALOR12_TNOTES212,2016-10-01T00:00:00-03:00,0.843
2016-11-01,2016,1,11,VALOR12_TNOTES212,2016-11-01T00:00:00-02:00,0.9795
2016-12-01,2016,1,12,VALOR12_TNOTES212,2016-12-01T00:00:00-02:00,1.19666666666667
2017-01-01,2017,1,1,VALOR12_TNOTES212,2017-01-01T00:00:00-02:00,1.2065
2017-02-01,2017,1,2,VALOR12_TNOTES212,2017-02-01T00:00:00-02:00,1.2
2017-03-01,2017,1,3,VALOR12_TNOTES212,2017-03-01T00:00:00-03:00,1.31
2017-04-01,2017,1,4,VALOR12_TNOTES212,2017-04-01T00:00:00-03:00,1.24105263157895
2017-05-01,2017,1,5,VALOR12_TNOTES212,2017-05-01T00:00:00-03:00,1.30181818181818
2017-06-01,2017,1,6,VALOR12_TNOTES212,2017-06-01T00:00:00-03:00,1.34227272727273
2017-07-01,2017,1,7,VALOR12_TNOTES212,2017-07-01T00:00:00-03:00,1.3725
2017-08-01,2017,1,8,VALOR12_TNOTES212,2017-08-01T00:00:00-03:00,1.33521739130435
2017-09-01,2017,1,9,VALOR12_TNOTES212,2017-09-01T00:00:00-03:00,1.3845
2017-10-01,2017,1,10,VALOR12_TNOTES212,2017-10-01T00:00:00-03:00,1.54952380952381
2017-11-01,2017,1,11,VALOR12_TNOTES212,2017-11-01T00:00:00-02:00,1.69666666666667
2017-12-01,2017,1,12,VALOR12_TNOTES212,2017-12-01T00:00:00-02:00,1.844
2018-01-01,2018,1,1,VALOR12_TNOTES212,2018-01-01T00:00:00-02:00,2.03190476190476
2018-02-01,2018,1,2,VALOR12_TNOTES212,2018-02-01T00:00:00-02:00,2.17526315789474
2018-03-01,2018,1,3,VALOR12_TNOTES212,2018-03-01T00:00:00-03:00,2.27571428571429
2018-04-01,2018,1,4,VALOR12_TNOTES212,2018-04-01T00:00:00-03:00,2.38428571428571
2018-05-01,2018,1,5,VALOR12_TNOTES212,2018-05-01T00:00:00-03:00,2.51181818181818
2018-06-01,2018,1,6,VALOR12_TNOTES212,2018-06-01T00:00:00-03:00,2.53333333333333
2018-07-01,2018,1,7,VALOR12_TNOTES212,2018-07-01T00:00:00-03:00,2.60666666666667
2018-08-01,2018,1,8,VALOR12_TNOTES212,2018-08-01T00:00:00-03:00,2.63565217391304
2018-09-01,2018,1,9,VALOR12_TNOTES212,2018-09-01T00:00:00-03:00,2.76789473684211
2018-10-01,2018,1,10,VALOR12_TNOTES212,2018-10-01T00:00:00-03:00,2.86090909090909
2018-11-01,2018,1,11,VALOR12_TNOTES212,2018-11-01T00:00:00-03:00,2.859
2018-12-01,2018,1,12,VALOR12_TNOTES212,2018-12-01T00:00:00-02:00,2.67631578947368
2019-01-01,2019,1,1,VALOR12_TNOTES212,2019-01-01T00:00:00-02:00,2.54333333333333
2019-02-01,2019,1,2,VALOR12_TNOTES212,2019-02-01T00:00:00-02:00,2.50421052631579
2019-03-01,2019,1,3,VALOR12_TNOTES212,2019-03-01T00:00:00-03:00,2.40952380952381
2019-04-01,2019,1,4,VALOR12_TNOTES212,2019-04-01T00:00:00-03:00,2.3447619047619
2019-05-01,2019,1,5,VALOR12_TNOTES212,2019-05-01T00:00:00-03:00,2.20636363636364
2019-06-01,2019,1,6,VALOR12_TNOTES212,2019-06-01T00:00:00-03:00,1.814
2019-07-01,2019,1,7,VALOR12_TNOTES212,2019-07-01T00:00:00-03:00,1.835
2019-08-01,2019,1,8,VALOR12_TNOTES212,2019-08-01T00:00:00-03:00,1.57136363636364
2019-09-01,2019,1,9,VALOR12_TNOTES212,2019-09-01T00:00:00-03:00,1.648
2019-10-01,2019,1,10,VALOR12_TNOTES212,2019-10-01T00:00:00-03:00,1.55136363636364
2019-11-01,2019,1,11,VALOR12_TNOTES212,2019-11-01T00:00:00-03:00,1.61263157894737
2019-12-01,2019,1,12,VALOR12_TNOTES212,2019-12-01T00:00:00-03:00,1.61333333333333
2020-01-01,2020,1,1,VALOR12_TNOTES212,2020-01-01T00:00:00-03:00,1.51904761904762
2020-02-01,2020,1,2,VALOR12_TNOTES212,2020-02-01T00:00:00-03:00,1.33105263157895
2020-03-01,2020,1,3,VALOR12_TNOTES212,2020-03-01T00:00:00-03:00,0.448181818181818
2020-04-01,2020,1,4,VALOR12_TNOTES212,2020-04-01T00:00:00-03:00,0.224761904761905
2020-05-01,2020,1,5,VALOR12_TNOTES212,2020-05-01T00:00:00-03:00,0.1705
2020-06-01,2020,1,6,VALOR12_TNOTES212,2020-06-01T00:00:00-03:00,0.185
2020-07-01,2020,1,7,VALOR12_TNOTES212,2020-07-01T00:00:00-03:00,0.148181818181818
2020-08-01,2020,1,8,VALOR12_TNOTES212,2020-08-01T00:00:00-03:00,0.13952380952381
2020-09-01,2020,1,9,VALOR12_TNOTES212,2020-09-01T00:00:00-03:00,0.134761904761905
2020-10-01,2020,1,10,VALOR12_TNOTES212,2020-10-01T00:00:00-03:00,0.14952380952381
2020-11-01,2020,1,11,VALOR12_TNOTES212,2020-11-01T00:00:00-03:00,0.165789473684211
2020-12-01,2020,1,12,VALOR12_TNOTES212,2020-12-01T00:00:00-03:00,0.14
2021-01-01,2021,1,1,VALOR12_TNOTES212,2021-01-01T00:00:00-03:00,0.131052631578947
2021-02-01,2021,1,2,VALOR12_TNOTES212,2021-02-01T00:00:00-03:00,0.12
