DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
1993-09-01,1993,1,9,VALOR12_TBOND3012,1993-09-01T00:00:00-03:00,6.0
1993-10-01,1993,1,10,VALOR12_TBOND3012,1993-10-01T00:00:00-03:00,5.94
1993-11-01,1993,1,11,VALOR12_TBOND3012,1993-11-01T00:00:00-03:00,6.21
1993-12-01,1993,1,12,VALOR12_TBOND3012,1993-12-01T00:00:00-02:00,6.25
1994-01-01,1994,1,1,VALOR12_TBOND3012,1994-01-01T00:00:00-02:00,6.29
1994-02-01,1994,1,2,VALOR12_TBOND3012,1994-02-01T00:00:00-02:00,6.49
1994-03-01,1994,1,3,VALOR12_TBOND3012,1994-03-01T00:00:00-03:00,6.91
1994-04-01,1994,1,4,VALOR12_TBOND3012,1994-04-01T00:00:00-03:00,7.27
1994-05-01,1994,1,5,VALOR12_TBOND3012,1994-05-01T00:00:00-03:00,7.41
1994-06-01,1994,1,6,VALOR12_TBOND3012,1994-06-01T00:00:00-03:00,7.4
1994-07-01,1994,1,7,VALOR12_TBOND3012,1994-07-01T00:00:00-03:00,7.58
1994-08-01,1994,1,8,VALOR12_TBOND3012,1994-08-01T00:00:00-03:00,7.49
1994-09-01,1994,1,9,VALOR12_TBOND3012,1994-09-01T00:00:00-03:00,7.71
1994-10-01,1994,1,10,VALOR12_TBOND3012,1994-10-01T00:00:00-03:00,7.94
1994-11-01,1994,1,11,VALOR12_TBOND3012,1994-11-01T00:00:00-03:00,8.08
1994-12-01,1994,1,12,VALOR12_TBOND3012,1994-12-01T00:00:00-02:00,7.87
1995-01-01,1995,1,1,VALOR12_TBOND3012,1995-01-01T00:00:00-02:00,7.85
1995-02-01,1995,1,2,VALOR12_TBOND3012,1995-02-01T00:00:00-02:00,7.61
1995-03-01,1995,1,3,VALOR12_TBOND3012,1995-03-01T00:00:00-03:00,7.45
1995-04-01,1995,1,4,VALOR12_TBOND3012,1995-04-01T00:00:00-03:00,7.36
1995-05-01,1995,1,5,VALOR12_TBOND3012,1995-05-01T00:00:00-03:00,6.95
1995-06-01,1995,1,6,VALOR12_TBOND3012,1995-06-01T00:00:00-03:00,6.57
1995-07-01,1995,1,7,VALOR12_TBOND3012,1995-07-01T00:00:00-03:00,6.72
1995-08-01,1995,1,8,VALOR12_TBOND3012,1995-08-01T00:00:00-03:00,6.86
1995-09-01,1995,1,9,VALOR12_TBOND3012,1995-09-01T00:00:00-03:00,6.55
1995-10-01,1995,1,10,VALOR12_TBOND3012,1995-10-01T00:00:00-03:00,6.37
1995-11-01,1995,1,11,VALOR12_TBOND3012,1995-11-01T00:00:00-03:00,6.26
1995-12-01,1995,1,12,VALOR12_TBOND3012,1995-12-01T00:00:00-02:00,6.06
1996-01-01,1996,1,1,VALOR12_TBOND3012,1996-01-01T00:00:00-02:00,6.05
1996-02-01,1996,1,2,VALOR12_TBOND3012,1996-02-01T00:00:00-02:00,6.24
1996-03-01,1996,1,3,VALOR12_TBOND3012,1996-03-01T00:00:00-03:00,6.6
1996-04-01,1996,1,4,VALOR12_TBOND3012,1996-04-01T00:00:00-03:00,6.79
1996-05-01,1996,1,5,VALOR12_TBOND3012,1996-05-01T00:00:00-03:00,6.93
