DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE ((% a.a.))
1965-03-01,1965,1,3,VALOR12_TNOTES512,1965-03-01T00:00:00-03:00,4.15
1965-04-01,1965,1,4,VALOR12_TNOTES512,1965-04-01T00:00:00-03:00,4.15
1965-05-01,1965,1,5,VALOR12_TNOTES512,1965-05-01T00:00:00-03:00,4.15
1965-06-01,1965,1,6,VALOR12_TNOTES512,1965-06-01T00:00:00-03:00,4.15
1965-07-01,1965,1,7,VALOR12_TNOTES512,1965-07-01T00:00:00-03:00,4.15
1965-08-01,1965,1,8,VALOR12_TNOTES512,1965-08-01T00:00:00-03:00,4.2
1965-09-01,1965,1,9,VALOR12_TNOTES512,1965-09-01T00:00:00-03:00,4.25
1965-10-01,1965,1,10,VALOR12_TNOTES512,1965-10-01T00:00:00-03:00,4.34
1965-11-01,1965,1,11,VALOR12_TNOTES512,1965-11-01T00:00:00-03:00,4.46
1965-12-01,1965,1,12,VALOR12_TNOTES512,1965-12-01T00:00:00-02:00,4.72
1966-01-01,1966,1,1,VALOR12_TNOTES512,1966-01-01T00:00:00-02:00,4.86
1966-02-01,1966,1,2,VALOR12_TNOTES512,1966-02-01T00:00:00-02:00,4.92
1966-03-01,1966,1,3,VALOR12_TNOTES512,1966-03-01T00:00:00-03:00,4.92
1966-04-01,1966,1,4,VALOR12_TNOTES512,1966-04-01T00:00:00-03:00,4.83
1966-05-01,1966,1,5,VALOR12_TNOTES512,1966-05-01T00:00:00-03:00,4.89
1966-06-01,1966,1,6,VALOR12_TNOTES512,1966-06-01T00:00:00-03:00,4.97
1966-07-01,1966,1,7,VALOR12_TNOTES512,1966-07-01T00:00:00-03:00,5.17
1966-08-01,1966,1,8,VALOR12_TNOTES512,1966-08-01T00:00:00-03:00,5.5
1966-09-01,1966,1,9,VALOR12_TNOTES512,1966-09-01T00:00:00-03:00,5.5
1966-10-01,1966,1,10,VALOR12_TNOTES512,1966-10-01T00:00:00-03:00,5.27
1966-11-01,1966,1,11,VALOR12_TNOTES512,1966-11-01T00:00:00-03:00,5.36
1966-12-01,1966,1,12,VALOR12_TNOTES512,1966-12-01T00:00:00-02:00,5.0
1967-01-01,1967,1,1,VALOR12_TNOTES512,1967-01-01T00:00:00-02:00,4.7
1967-02-01,1967,1,2,VALOR12_TNOTES512,1967-02-01T00:00:00-02:00,4.54
1967-03-01,1967,1,3,VALOR12_TNOTES512,1967-03-01T00:00:00-03:00,4.54
1967-04-01,1967,1,4,VALOR12_TNOTES512,1967-04-01T00:00:00-03:00,4.51
1967-05-01,1967,1,5,VALOR12_TNOTES512,1967-05-01T00:00:00-03:00,4.75
1967-06-01,1967,1,6,VALOR12_TNOTES512,1967-06-01T00:00:00-03:00,5.01
1967-07-01,1967,1,7,VALOR12_TNOTES512,1967-07-01T00:00:00-03:00,5.23
1967-08-01,1967,1,8,VALOR12_TNOTES512,1967-08-01T00:00:00-03:00,5.31
1967-09-01,1967,1,9,VALOR12_TNOTES512,1967-09-01T00:00:00-03:00,5.4
1967-10-01,1967,1,10,VALOR12_TNOTES512,1967-10-01T00:00:00-03:00,5.57
1967-11-01,1967,1,11,VALOR12_TNOTES512,1967-11-01T00:00:00-03:00,5.78
1967-12-01,1967,1,12,VALOR12_TNOTES512,1967-12-01T00:00:00-02:00,5.75
1968-01-01,1968,1,1,VALOR12_TNOTES512,1968-01-01T00:00:00-02:00,5.54
1968-02-01,1968,1,2,VALOR12_TNOTES512,1968-02-01T00:00:00-02:00,5.76
1968-03-01,1968,1,3,VALOR12_TNOTES512,1968-03-01T00:00:00-03:00,5.76
1968-04-01,1968,1,4,VALOR12_TNOTES512,1968-04-01T00:00:00-03:00,5.69
1968-05-01,1968,1,5,VALOR12_TNOTES512,1968-05-01T00:00:00-03:00,6.04
1968-06-01,1968,1,6,VALOR12_TNOTES512,1968-06-01T00:00:00-03:00,5.85
1968-07-01,1968,1,7,VALOR12_TNOTES512,1968-07-01T00:00:00-03:00,5.6
1968-08-01,1968,1,8,VALOR12_TNOTES512,1968-08-01T00:00:00-03:00,5.5
1968-09-01,1968,1,9,VALOR12_TNOTES512,1968-09-01T00:00:00-03:00,5.48
1968-10-01,1968,1,10,VALOR12_TNOTES512,1968-10-01T00:00:00-03:00,5.55
1968-11-01,1968,1,11,VALOR12_TNOTES512,1968-11-01T00:00:00-03:00,5.66
1968-12-01,1968,1,12,VALOR12_TNOTES512,1968-12-01T00:00:00-02:00,6.12
1969-01-01,1969,1,1,VALOR12_TNOTES512,1969-01-01T00:00:00-02:00,6.25
1969-02-01,1969,1,2,VALOR12_TNOTES512,1969-02-01T00:00:00-02:00,6.34
1969-03-01,1969,1,3,VALOR12_TNOTES512,1969-03-01T00:00:00-03:00,6.41
1969-04-01,1969,1,4,VALOR12_TNOTES512,1969-04-01T00:00:00-03:00,6.3
1969-05-01,1969,1,5,VALOR12_TNOTES512,1969-05-01T00:00:00-03:00,6.54
1969-06-01,1969,1,6,VALOR12_TNOTES512,1969-06-01T00:00:00-03:00,6.75
1969-07-01,1969,1,7,VALOR12_TNOTES512,1969-07-01T00:00:00-03:00,7.01
1969-08-01,1969,1,8,VALOR12_TNOTES512,1969-08-01T00:00:00-03:00,7.03
1969-09-01,1969,1,9,VALOR12_TNOTES512,1969-09-01T00:00:00-03:00,7.57
1969-10-01,1969,1,10,VALOR12_TNOTES512,1969-10-01T00:00:00-03:00,7.51
1969-11-01,1969,1,11,VALOR12_TNOTES512,1969-11-01T00:00:00-03:00,7.53
1969-12-01,1969,1,12,VALOR12_TNOTES512,1969-12-01T00:00:00-02:00,7.96
1970-01-01,1970,1,1,VALOR12_TNOTES512,1970-01-01T00:00:00-02:00,8.17
1970-02-01,1970,1,2,VALOR12_TNOTES512,1970-02-01T00:00:00-02:00,7.82
1970-03-01,1970,1,3,VALOR12_TNOTES512,1970-03-01T00:00:00-03:00,7.21
1970-04-01,1970,1,4,VALOR12_TNOTES512,1970-04-01T00:00:00-03:00,7.5
1970-05-01,1970,1,5,VALOR12_TNOTES512,1970-05-01T00:00:00-03:00,7.97
1970-06-01,1970,1,6,VALOR12_TNOTES512,1970-06-01T00:00:00-03:00,7.85
1970-07-01,1970,1,7,VALOR12_TNOTES512,1970-07-01T00:00:00-03:00,7.59
1970-08-01,1970,1,8,VALOR12_TNOTES512,1970-08-01T00:00:00-03:00,7.57
1970-09-01,1970,1,9,VALOR12_TNOTES512,1970-09-01T00:00:00-03:00,7.29
1970-10-01,1970,1,10,VALOR12_TNOTES512,1970-10-01T00:00:00-03:00,7.12
1970-11-01,1970,1,11,VALOR12_TNOTES512,1970-11-01T00:00:00-03:00,6.47
1970-12-01,1970,1,12,VALOR12_TNOTES512,1970-12-01T00:00:00-02:00,5.95
1971-01-01,1971,1,1,VALOR12_TNOTES512,1971-01-01T00:00:00-02:00,5.89
1971-02-01,1971,1,2,VALOR12_TNOTES512,1971-02-01T00:00:00-02:00,5.56
1971-03-01,1971,1,3,VALOR12_TNOTES512,1971-03-01T00:00:00-03:00,5.0
1971-04-01,1971,1,4,VALOR12_TNOTES512,1971-04-01T00:00:00-03:00,5.65
1971-05-01,1971,1,5,VALOR12_TNOTES512,1971-05-01T00:00:00-03:00,6.28
1971-06-01,1971,1,6,VALOR12_TNOTES512,1971-06-01T00:00:00-03:00,6.53
1971-07-01,1971,1,7,VALOR12_TNOTES512,1971-07-01T00:00:00-03:00,6.85
1971-08-01,1971,1,8,VALOR12_TNOTES512,1971-08-01T00:00:00-03:00,6.55
1971-09-01,1971,1,9,VALOR12_TNOTES512,1971-09-01T00:00:00-03:00,6.14
1971-10-01,1971,1,10,VALOR12_TNOTES512,1971-10-01T00:00:00-03:00,5.93
1971-11-01,1971,1,11,VALOR12_TNOTES512,1971-11-01T00:00:00-03:00,5.78
1971-12-01,1971,1,12,VALOR12_TNOTES512,1971-12-01T00:00:00-02:00,5.69
1972-01-01,1972,1,1,VALOR12_TNOTES512,1972-01-01T00:00:00-02:00,5.59
1972-02-01,1972,1,2,VALOR12_TNOTES512,1972-02-01T00:00:00-02:00,5.69
1972-03-01,1972,1,3,VALOR12_TNOTES512,1972-03-01T00:00:00-03:00,5.87
1972-04-01,1972,1,4,VALOR12_TNOTES512,1972-04-01T00:00:00-03:00,6.17
1972-05-01,1972,1,5,VALOR12_TNOTES512,1972-05-01T00:00:00-03:00,5.85
1972-06-01,1972,1,6,VALOR12_TNOTES512,1972-06-01T00:00:00-03:00,5.91
1972-07-01,1972,1,7,VALOR12_TNOTES512,1972-07-01T00:00:00-03:00,5.97
1972-08-01,1972,1,8,VALOR12_TNOTES512,1972-08-01T00:00:00-03:00,6.02
1972-09-01,1972,1,9,VALOR12_TNOTES512,1972-09-01T00:00:00-03:00,6.25
1972-10-01,1972,1,10,VALOR12_TNOTES512,1972-10-01T00:00:00-03:00,6.18
1972-11-01,1972,1,11,VALOR12_TNOTES512,1972-11-01T00:00:00-03:00,6.12
1972-12-01,1972,1,12,VALOR12_TNOTES512,1972-12-01T00:00:00-02:00,6.16
1973-01-01,1973,1,1,VALOR12_TNOTES512,1973-01-01T00:00:00-02:00,6.34
1973-02-01,1973,1,2,VALOR12_TNOTES512,1973-02-01T00:00:00-02:00,6.6
1973-03-01,1973,1,3,VALOR12_TNOTES512,1973-03-01T00:00:00-03:00,6.8
1973-04-01,1973,1,4,VALOR12_TNOTES512,1973-04-01T00:00:00-03:00,6.67
1973-05-01,1973,1,5,VALOR12_TNOTES512,1973-05-01T00:00:00-03:00,6.8
1973-06-01,1973,1,6,VALOR12_TNOTES512,1973-06-01T00:00:00-03:00,6.69
1973-07-01,1973,1,7,VALOR12_TNOTES512,1973-07-01T00:00:00-03:00,7.33
1973-08-01,1973,1,8,VALOR12_TNOTES512,1973-08-01T00:00:00-03:00,7.63
1973-09-01,1973,1,9,VALOR12_TNOTES512,1973-09-01T00:00:00-03:00,7.05
1973-10-01,1973,1,10,VALOR12_TNOTES512,1973-10-01T00:00:00-03:00,6.77
1973-11-01,1973,1,11,VALOR12_TNOTES512,1973-11-01T00:00:00-03:00,6.92
1973-12-01,1973,1,12,VALOR12_TNOTES512,1973-12-01T00:00:00-02:00,6.8
1974-01-01,1974,1,1,VALOR12_TNOTES512,1974-01-01T00:00:00-02:00,6.95
1974-02-01,1974,1,2,VALOR12_TNOTES512,1974-02-01T00:00:00-02:00,6.82
1974-03-01,1974,1,3,VALOR12_TNOTES512,1974-03-01T00:00:00-03:00,7.31
1974-04-01,1974,1,4,VALOR12_TNOTES512,1974-04-01T00:00:00-03:00,7.92
1974-05-01,1974,1,5,VALOR12_TNOTES512,1974-05-01T00:00:00-03:00,8.18
1974-06-01,1974,1,6,VALOR12_TNOTES512,1974-06-01T00:00:00-03:00,8.1
1974-07-01,1974,1,7,VALOR12_TNOTES512,1974-07-01T00:00:00-03:00,8.38
1974-08-01,1974,1,8,VALOR12_TNOTES512,1974-08-01T00:00:00-03:00,8.63
1974-09-01,1974,1,9,VALOR12_TNOTES512,1974-09-01T00:00:00-03:00,8.37
1974-10-01,1974,1,10,VALOR12_TNOTES512,1974-10-01T00:00:00-03:00,7.97
1974-11-01,1974,1,11,VALOR12_TNOTES512,1974-11-01T00:00:00-03:00,7.68
1974-12-01,1974,1,12,VALOR12_TNOTES512,1974-12-01T00:00:00-02:00,7.31
1975-01-01,1975,1,1,VALOR12_TNOTES512,1975-01-01T00:00:00-02:00,7.41
1975-02-01,1975,1,2,VALOR12_TNOTES512,1975-02-01T00:00:00-02:00,7.11
1975-03-01,1975,1,3,VALOR12_TNOTES512,1975-03-01T00:00:00-03:00,7.3
1975-04-01,1975,1,4,VALOR12_TNOTES512,1975-04-01T00:00:00-03:00,7.99
1975-05-01,1975,1,5,VALOR12_TNOTES512,1975-05-01T00:00:00-03:00,7.72
1975-06-01,1975,1,6,VALOR12_TNOTES512,1975-06-01T00:00:00-03:00,7.51
1975-07-01,1975,1,7,VALOR12_TNOTES512,1975-07-01T00:00:00-03:00,7.92
1975-08-01,1975,1,8,VALOR12_TNOTES512,1975-08-01T00:00:00-03:00,8.33
1975-09-01,1975,1,9,VALOR12_TNOTES512,1975-09-01T00:00:00-03:00,8.37
1975-10-01,1975,1,10,VALOR12_TNOTES512,1975-10-01T00:00:00-03:00,7.97
1975-11-01,1975,1,11,VALOR12_TNOTES512,1975-11-01T00:00:00-03:00,7.8
1975-12-01,1975,1,12,VALOR12_TNOTES512,1975-12-01T00:00:00-02:00,7.76
1976-01-01,1976,1,1,VALOR12_TNOTES512,1976-01-01T00:00:00-02:00,7.46
1976-02-01,1976,1,2,VALOR12_TNOTES512,1976-02-01T00:00:00-02:00,7.45
1976-03-01,1976,1,3,VALOR12_TNOTES512,1976-03-01T00:00:00-03:00,7.49
1976-04-01,1976,1,4,VALOR12_TNOTES512,1976-04-01T00:00:00-03:00,7.25
1976-05-01,1976,1,5,VALOR12_TNOTES512,1976-05-01T00:00:00-03:00,7.59
1976-06-01,1976,1,6,VALOR12_TNOTES512,1976-06-01T00:00:00-03:00,7.61
1976-07-01,1976,1,7,VALOR12_TNOTES512,1976-07-01T00:00:00-03:00,7.49
1976-08-01,1976,1,8,VALOR12_TNOTES512,1976-08-01T00:00:00-03:00,7.31
1976-09-01,1976,1,9,VALOR12_TNOTES512,1976-09-01T00:00:00-03:00,7.13
1976-10-01,1976,1,10,VALOR12_TNOTES512,1976-10-01T00:00:00-03:00,6.75
1976-11-01,1976,1,11,VALOR12_TNOTES512,1976-11-01T00:00:00-03:00,6.52
1976-12-01,1976,1,12,VALOR12_TNOTES512,1976-12-01T00:00:00-02:00,6.1
1977-01-01,1977,1,1,VALOR12_TNOTES512,1977-01-01T00:00:00-02:00,6.58
1977-02-01,1977,1,2,VALOR12_TNOTES512,1977-02-01T00:00:00-02:00,6.83
1977-03-01,1977,1,3,VALOR12_TNOTES512,1977-03-01T00:00:00-03:00,6.93
1977-04-01,1977,1,4,VALOR12_TNOTES512,1977-04-01T00:00:00-03:00,6.79
1977-05-01,1977,1,5,VALOR12_TNOTES512,1977-05-01T00:00:00-03:00,6.94
1977-06-01,1977,1,6,VALOR12_TNOTES512,1977-06-01T00:00:00-03:00,6.76
1977-07-01,1977,1,7,VALOR12_TNOTES512,1977-07-01T00:00:00-03:00,6.84
1977-08-01,1977,1,8,VALOR12_TNOTES512,1977-08-01T00:00:00-03:00,7.03
1977-09-01,1977,1,9,VALOR12_TNOTES512,1977-09-01T00:00:00-03:00,7.04
1977-10-01,1977,1,10,VALOR12_TNOTES512,1977-10-01T00:00:00-03:00,7.32
1977-11-01,1977,1,11,VALOR12_TNOTES512,1977-11-01T00:00:00-03:00,7.34
1977-12-01,1977,1,12,VALOR12_TNOTES512,1977-12-01T00:00:00-02:00,7.48
1978-01-01,1978,1,1,VALOR12_TNOTES512,1978-01-01T00:00:00-02:00,7.77
1978-02-01,1978,1,2,VALOR12_TNOTES512,1978-02-01T00:00:00-02:00,7.83
1978-03-01,1978,1,3,VALOR12_TNOTES512,1978-03-01T00:00:00-03:00,7.86
1978-04-01,1978,1,4,VALOR12_TNOTES512,1978-04-01T00:00:00-03:00,7.98
1978-05-01,1978,1,5,VALOR12_TNOTES512,1978-05-01T00:00:00-03:00,8.18
1978-06-01,1978,1,6,VALOR12_TNOTES512,1978-06-01T00:00:00-03:00,8.36
1978-07-01,1978,1,7,VALOR12_TNOTES512,1978-07-01T00:00:00-03:00,8.54
1978-08-01,1978,1,8,VALOR12_TNOTES512,1978-08-01T00:00:00-03:00,8.33
1978-09-01,1978,1,9,VALOR12_TNOTES512,1978-09-01T00:00:00-03:00,8.43
1978-10-01,1978,1,10,VALOR12_TNOTES512,1978-10-01T00:00:00-03:00,8.61
1978-11-01,1978,1,11,VALOR12_TNOTES512,1978-11-01T00:00:00-03:00,8.84
1978-12-01,1978,1,12,VALOR12_TNOTES512,1978-12-01T00:00:00-02:00,9.08
1979-01-01,1979,1,1,VALOR12_TNOTES512,1979-01-01T00:00:00-02:00,9.2
1979-02-01,1979,1,2,VALOR12_TNOTES512,1979-02-01T00:00:00-02:00,9.13
1979-03-01,1979,1,3,VALOR12_TNOTES512,1979-03-01T00:00:00-03:00,9.2
1979-04-01,1979,1,4,VALOR12_TNOTES512,1979-04-01T00:00:00-03:00,9.25
1979-05-01,1979,1,5,VALOR12_TNOTES512,1979-05-01T00:00:00-03:00,9.24
1979-06-01,1979,1,6,VALOR12_TNOTES512,1979-06-01T00:00:00-03:00,8.85
1979-07-01,1979,1,7,VALOR12_TNOTES512,1979-07-01T00:00:00-03:00,8.9
1979-08-01,1979,1,8,VALOR12_TNOTES512,1979-08-01T00:00:00-03:00,9.06
1979-09-01,1979,1,9,VALOR12_TNOTES512,1979-09-01T00:00:00-03:00,9.41
1979-10-01,1979,1,10,VALOR12_TNOTES512,1979-10-01T00:00:00-03:00,10.63
1979-11-01,1979,1,11,VALOR12_TNOTES512,1979-11-01T00:00:00-03:00,10.93
1979-12-01,1979,1,12,VALOR12_TNOTES512,1979-12-01T00:00:00-02:00,10.42
1980-01-01,1980,1,1,VALOR12_TNOTES512,1980-01-01T00:00:00-02:00,10.74
1980-02-01,1980,1,2,VALOR12_TNOTES512,1980-02-01T00:00:00-02:00,12.6
1980-03-01,1980,1,3,VALOR12_TNOTES512,1980-03-01T00:00:00-03:00,13.47
1980-04-01,1980,1,4,VALOR12_TNOTES512,1980-04-01T00:00:00-03:00,11.84
1980-05-01,1980,1,5,VALOR12_TNOTES512,1980-05-01T00:00:00-03:00,9.95
1980-06-01,1980,1,6,VALOR12_TNOTES512,1980-06-01T00:00:00-03:00,9.21
1980-07-01,1980,1,7,VALOR12_TNOTES512,1980-07-01T00:00:00-03:00,9.53
1980-08-01,1980,1,8,VALOR12_TNOTES512,1980-08-01T00:00:00-03:00,10.84
1980-09-01,1980,1,9,VALOR12_TNOTES512,1980-09-01T00:00:00-03:00,11.62
1980-10-01,1980,1,10,VALOR12_TNOTES512,1980-10-01T00:00:00-03:00,11.86
1980-11-01,1980,1,11,VALOR12_TNOTES512,1980-11-01T00:00:00-03:00,12.83
1980-12-01,1980,1,12,VALOR12_TNOTES512,1980-12-01T00:00:00-02:00,13.25
1981-01-01,1981,1,1,VALOR12_TNOTES512,1981-01-01T00:00:00-02:00,12.77
1981-02-01,1981,1,2,VALOR12_TNOTES512,1981-02-01T00:00:00-02:00,13.41
1981-03-01,1981,1,3,VALOR12_TNOTES512,1981-03-01T00:00:00-03:00,13.41
1981-04-01,1981,1,4,VALOR12_TNOTES512,1981-04-01T00:00:00-03:00,13.99
1981-05-01,1981,1,5,VALOR12_TNOTES512,1981-05-01T00:00:00-03:00,14.63
1981-06-01,1981,1,6,VALOR12_TNOTES512,1981-06-01T00:00:00-03:00,13.95
1981-07-01,1981,1,7,VALOR12_TNOTES512,1981-07-01T00:00:00-03:00,14.79
1981-08-01,1981,1,8,VALOR12_TNOTES512,1981-08-01T00:00:00-03:00,15.56
1981-09-01,1981,1,9,VALOR12_TNOTES512,1981-09-01T00:00:00-03:00,15.93
1981-10-01,1981,1,10,VALOR12_TNOTES512,1981-10-01T00:00:00-03:00,15.41
1981-11-01,1981,1,11,VALOR12_TNOTES512,1981-11-01T00:00:00-03:00,13.38
1981-12-01,1981,1,12,VALOR12_TNOTES512,1981-12-01T00:00:00-02:00,13.6
1982-01-01,1982,1,1,VALOR12_TNOTES512,1982-01-01T00:00:00-02:00,14.65
1982-02-01,1982,1,2,VALOR12_TNOTES512,1982-02-01T00:00:00-02:00,14.54
1982-03-01,1982,1,3,VALOR12_TNOTES512,1982-03-01T00:00:00-03:00,13.98
1982-04-01,1982,1,4,VALOR12_TNOTES512,1982-04-01T00:00:00-03:00,14.0
1982-05-01,1982,1,5,VALOR12_TNOTES512,1982-05-01T00:00:00-03:00,13.75
1982-06-01,1982,1,6,VALOR12_TNOTES512,1982-06-01T00:00:00-03:00,14.43
1982-07-01,1982,1,7,VALOR12_TNOTES512,1982-07-01T00:00:00-03:00,14.07
1982-08-01,1982,1,8,VALOR12_TNOTES512,1982-08-01T00:00:00-03:00,13.0
1982-09-01,1982,1,9,VALOR12_TNOTES512,1982-09-01T00:00:00-03:00,12.25
1982-10-01,1982,1,10,VALOR12_TNOTES512,1982-10-01T00:00:00-03:00,10.8
1982-11-01,1982,1,11,VALOR12_TNOTES512,1982-11-01T00:00:00-03:00,10.38
1982-12-01,1982,1,12,VALOR12_TNOTES512,1982-12-01T00:00:00-02:00,10.22
1983-01-01,1983,1,1,VALOR12_TNOTES512,1983-01-01T00:00:00-02:00,10.03
1983-02-01,1983,1,2,VALOR12_TNOTES512,1983-02-01T00:00:00-02:00,10.26
1983-03-01,1983,1,3,VALOR12_TNOTES512,1983-03-01T00:00:00-03:00,10.08
1983-04-01,1983,1,4,VALOR12_TNOTES512,1983-04-01T00:00:00-03:00,10.02
1983-05-01,1983,1,5,VALOR12_TNOTES512,1983-05-01T00:00:00-03:00,10.03
1983-06-01,1983,1,6,VALOR12_TNOTES512,1983-06-01T00:00:00-03:00,10.63
1983-07-01,1983,1,7,VALOR12_TNOTES512,1983-07-01T00:00:00-03:00,11.21
1983-08-01,1983,1,8,VALOR12_TNOTES512,1983-08-01T00:00:00-03:00,11.63
1983-09-01,1983,1,9,VALOR12_TNOTES512,1983-09-01T00:00:00-03:00,11.43
1983-10-01,1983,1,10,VALOR12_TNOTES512,1983-10-01T00:00:00-03:00,11.28
1983-11-01,1983,1,11,VALOR12_TNOTES512,1983-11-01T00:00:00-03:00,11.41
1983-12-01,1983,1,12,VALOR12_TNOTES512,1983-12-01T00:00:00-02:00,11.54
1984-01-01,1984,1,1,VALOR12_TNOTES512,1984-01-01T00:00:00-02:00,11.37
1984-02-01,1984,1,2,VALOR12_TNOTES512,1984-02-01T00:00:00-02:00,11.54
1984-03-01,1984,1,3,VALOR12_TNOTES512,1984-03-01T00:00:00-03:00,12.02
1984-04-01,1984,1,4,VALOR12_TNOTES512,1984-04-01T00:00:00-03:00,12.37
1984-05-01,1984,1,5,VALOR12_TNOTES512,1984-05-01T00:00:00-03:00,13.17
1984-06-01,1984,1,6,VALOR12_TNOTES512,1984-06-01T00:00:00-03:00,13.48
1984-07-01,1984,1,7,VALOR12_TNOTES512,1984-07-01T00:00:00-03:00,13.27
1984-08-01,1984,1,8,VALOR12_TNOTES512,1984-08-01T00:00:00-03:00,12.68
1984-09-01,1984,1,9,VALOR12_TNOTES512,1984-09-01T00:00:00-03:00,12.53
1984-10-01,1984,1,10,VALOR12_TNOTES512,1984-10-01T00:00:00-03:00,12.06
1984-11-01,1984,1,11,VALOR12_TNOTES512,1984-11-01T00:00:00-03:00,11.33
1984-12-01,1984,1,12,VALOR12_TNOTES512,1984-12-01T00:00:00-02:00,11.07
1985-01-01,1985,1,1,VALOR12_TNOTES512,1985-01-01T00:00:00-02:00,10.93
1985-02-01,1985,1,2,VALOR12_TNOTES512,1985-02-01T00:00:00-02:00,11.13
1985-03-01,1985,1,3,VALOR12_TNOTES512,1985-03-01T00:00:00-03:00,11.52
1985-04-01,1985,1,4,VALOR12_TNOTES512,1985-04-01T00:00:00-03:00,11.01
1985-05-01,1985,1,5,VALOR12_TNOTES512,1985-05-01T00:00:00-03:00,10.34
1985-06-01,1985,1,6,VALOR12_TNOTES512,1985-06-01T00:00:00-03:00,9.6
1985-07-01,1985,1,7,VALOR12_TNOTES512,1985-07-01T00:00:00-03:00,9.7
1985-08-01,1985,1,8,VALOR12_TNOTES512,1985-08-01T00:00:00-03:00,9.81
1985-09-01,1985,1,9,VALOR12_TNOTES512,1985-09-01T00:00:00-03:00,9.81
1985-10-01,1985,1,10,VALOR12_TNOTES512,1985-10-01T00:00:00-03:00,9.69
1985-11-01,1985,1,11,VALOR12_TNOTES512,1985-11-01T00:00:00-03:00,9.28
1985-12-01,1985,1,12,VALOR12_TNOTES512,1985-12-01T00:00:00-02:00,8.73
1986-01-01,1986,1,1,VALOR12_TNOTES512,1986-01-01T00:00:00-02:00,8.68
1986-02-01,1986,1,2,VALOR12_TNOTES512,1986-02-01T00:00:00-02:00,8.34
1986-03-01,1986,1,3,VALOR12_TNOTES512,1986-03-01T00:00:00-03:00,7.46
1986-04-01,1986,1,4,VALOR12_TNOTES512,1986-04-01T00:00:00-03:00,7.05
1986-05-01,1986,1,5,VALOR12_TNOTES512,1986-05-01T00:00:00-03:00,7.52
1986-06-01,1986,1,6,VALOR12_TNOTES512,1986-06-01T00:00:00-03:00,7.64
1986-07-01,1986,1,7,VALOR12_TNOTES512,1986-07-01T00:00:00-03:00,7.06
1986-08-01,1986,1,8,VALOR12_TNOTES512,1986-08-01T00:00:00-03:00,6.8
1986-09-01,1986,1,9,VALOR12_TNOTES512,1986-09-01T00:00:00-03:00,6.92
1986-10-01,1986,1,10,VALOR12_TNOTES512,1986-10-01T00:00:00-03:00,6.83
1986-11-01,1986,1,11,VALOR12_TNOTES512,1986-11-01T00:00:00-03:00,6.76
1986-12-01,1986,1,12,VALOR12_TNOTES512,1986-12-01T00:00:00-02:00,6.67
1987-01-01,1987,1,1,VALOR12_TNOTES512,1987-01-01T00:00:00-02:00,6.64
1987-02-01,1987,1,2,VALOR12_TNOTES512,1987-02-01T00:00:00-02:00,6.79
1987-03-01,1987,1,3,VALOR12_TNOTES512,1987-03-01T00:00:00-03:00,6.79
1987-04-01,1987,1,4,VALOR12_TNOTES512,1987-04-01T00:00:00-03:00,7.57
1987-05-01,1987,1,5,VALOR12_TNOTES512,1987-05-01T00:00:00-03:00,8.26
1987-06-01,1987,1,6,VALOR12_TNOTES512,1987-06-01T00:00:00-03:00,8.02
1987-07-01,1987,1,7,VALOR12_TNOTES512,1987-07-01T00:00:00-03:00,8.01
1987-08-01,1987,1,8,VALOR12_TNOTES512,1987-08-01T00:00:00-03:00,8.32
1987-09-01,1987,1,9,VALOR12_TNOTES512,1987-09-01T00:00:00-03:00,8.94
1987-10-01,1987,1,10,VALOR12_TNOTES512,1987-10-01T00:00:00-03:00,9.08
1987-11-01,1987,1,11,VALOR12_TNOTES512,1987-11-01T00:00:00-03:00,8.35
1987-12-01,1987,1,12,VALOR12_TNOTES512,1987-12-01T00:00:00-02:00,8.45
1988-01-01,1988,1,1,VALOR12_TNOTES512,1988-01-01T00:00:00-02:00,8.18
1988-02-01,1988,1,2,VALOR12_TNOTES512,1988-02-01T00:00:00-02:00,7.71
1988-03-01,1988,1,3,VALOR12_TNOTES512,1988-03-01T00:00:00-03:00,7.83
1988-04-01,1988,1,4,VALOR12_TNOTES512,1988-04-01T00:00:00-03:00,8.19
1988-05-01,1988,1,5,VALOR12_TNOTES512,1988-05-01T00:00:00-03:00,8.58
1988-06-01,1988,1,6,VALOR12_TNOTES512,1988-06-01T00:00:00-03:00,8.49
1988-07-01,1988,1,7,VALOR12_TNOTES512,1988-07-01T00:00:00-03:00,8.66
1988-08-01,1988,1,8,VALOR12_TNOTES512,1988-08-01T00:00:00-03:00,8.94
1988-09-01,1988,1,9,VALOR12_TNOTES512,1988-09-01T00:00:00-03:00,8.69
1988-10-01,1988,1,10,VALOR12_TNOTES512,1988-10-01T00:00:00-03:00,8.51
1988-11-01,1988,1,11,VALOR12_TNOTES512,1988-11-01T00:00:00-03:00,8.79
1988-12-01,1988,1,12,VALOR12_TNOTES512,1988-12-01T00:00:00-02:00,9.09
1989-01-01,1989,1,1,VALOR12_TNOTES512,1989-01-01T00:00:00-02:00,9.15
1989-02-01,1989,1,2,VALOR12_TNOTES512,1989-02-01T00:00:00-02:00,9.27
1989-03-01,1989,1,3,VALOR12_TNOTES512,1989-03-01T00:00:00-03:00,9.51
1989-04-01,1989,1,4,VALOR12_TNOTES512,1989-04-01T00:00:00-03:00,9.3
