DATE,YEAR,DAY,MONTH,CODE,RAW DATE,VALUE (-)
1949-08-01,1949,1,8,BLS12_IPAEUA12,1949-08-01T00:00:00-03:00,27.4
1949-09-01,1949,1,9,BLS12_IPAEUA12,1949-09-01T00:00:00-03:00,27.4
1949-09-01,1949,1,9,BLS12_IPAEUA12,1949-09-01T00:00:00-03:00,27.4
1949-10-01,1949,1,10,BLS12_IPAEUA12,1949-10-01T00:00:00-03:00,27.3
1949-10-01,1949,1,10,BLS12_IPAEUA12,1949-10-01T00:00:00-03:00,27.3
1949-11-01,1949,1,11,BLS12_IPAEUA12,1949-11-01T00:00:00-03:00,27.2
1949-11-01,1949,1,11,BLS12_IPAEUA12,1949-11-01T00:00:00-03:00,27.2
1949-12-01,1949,1,12,BLS12_IPAEUA12,1949-12-01T00:00:00-02:00,27.2
1949-12-01,1949,1,12,BLS12_IPAEUA12,1949-12-01T00:00:00-02:00,27.2
1950-01-01,1950,1,1,BLS12_IPAEUA12,1950-01-01T00:00:00-02:00,27.2
1950-01-01,1950,1,1,BLS12_IPAEUA12,1950-01-01T00:00:00-02:00,27.2
1950-02-01,1950,1,2,BLS12_IPAEUA12,1950-02-01T00:00:00-02:00,27.2
1950-02-01,1950,1,2,BLS12_IPAEUA12,1950-02-01T00:00:00-02:00,27.2
1950-03-01,1950,1,3,BLS12_IPAEUA12,1950-03-01T00:00:00-03:00,27.3
1950-03-01,1950,1,3,BLS12_IPAEUA12,1950-03-01T00:00:00-03:00,27.3
1950-04-01,1950,1,4,BLS12_IPAEUA12,1950-04-01T00:00:00-03:00,27.3
1950-04-01,1950,1,4,BLS12_IPAEUA12,1950-04-01T00:00:00-03:00,27.3
1950-05-01,1950,1,5,BLS12_IPAEUA12,1950-05-01T00:00:00-03:00,27.5
1950-05-01,1950,1,5,BLS12_IPAEUA12,1950-05-01T00:00:00-03:00,27.5
1950-06-01,1950,1,6,BLS12_IPAEUA12,1950-06-01T00:00:00-03:00,27.6
1950-06-01,1950,1,6,BLS12_IPAEUA12,1950-06-01T00:00:00-03:00,27.6
1950-07-01,1950,1,7,BLS12_IPAEUA12,1950-07-01T00:00:00-03:00,28.0
1950-07-01,1950,1,7,BLS12_IPAEUA12,1950-07-01T00:00:00-03:00,28.0
1950-08-01,1950,1,8,BLS12_IPAEUA12,1950-08-01T00:00:00-03:00,28.6
1950-08-01,1950,1,8,BLS12_IPAEUA12,1950-08-01T00:00:00-03:00,28.6
1950-09-01,1950,1,9,BLS12_IPAEUA12,1950-09-01T00:00:00-03:00,28.9
1950-09-01,1950,1,9,BLS12_IPAEUA12,1950-09-01T00:00:00-03:00,28.9
1950-10-01,1950,1,10,BLS12_IPAEUA12,1950-10-01T00:00:00-03:00,29.0
1950-10-01,1950,1,10,BLS12_IPAEUA12,1950-10-01T00:00:00-03:00,29.0
1950-11-01,1950,1,11,BLS12_IPAEUA12,1950-11-01T00:00:00-03:00,29.4
1950-11-01,1950,1,11,BLS12_IPAEUA12,1950-11-01T00:00:00-03:00,29.4
1950-12-01,1950,1,12,BLS12_IPAEUA12,1950-12-01T00:00:00-02:00,30.0
1950-12-01,1950,1,12,BLS12_IPAEUA12,1950-12-01T00:00:00-02:00,30.0
1951-01-01,1951,1,1,BLS12_IPAEUA12,1951-01-01T00:00:00-02:00,30.5
1951-01-01,1951,1,1,BLS12_IPAEUA12,1951-01-01T00:00:00-02:00,30.5
1951-02-01,1951,1,2,BLS12_IPAEUA12,1951-02-01T00:00:00-02:00,30.8
1951-02-01,1951,1,2,BLS12_IPAEUA12,1951-02-01T00:00:00-02:00,30.8
