,Date,ABATE12_ABPEBO12,ABATE12_ABPEBV12,ABATE12_ABPEFR12,ABATE12_ABPESU12,ABATE12_ABPEVA12,ABATE12_ABQUBO12,ABATE12_ABQUBV12,ABATE12_ABQUFR12,ABATE12_ABQUSU12,ABATE12_ABQUVA12,ABPO12_PAPEL12,ANP12_PDGASN12,ANP12_PDPET12,CNI12_NUCAP12,CNI12_NUCAPD12,FIEMG12_CUTIND12,IBSIE12_QSCAB12,IBSIE12_QSCFG12,IBSIE12_QSCL12,ACSP12_SCPCC12,ACSP12_TELCH12,ANP12_CALCO12,ANP12_CDEPET12,ANP12_CGASOL12,ANP12_CGLP12,ANP12_CODP12,ANP12_COLCOM12,ANP12_COLDIE12,CNI12_VENREA12,CNI12_VENRED12,ELETRO12_CEECO12,ELETRO12_CEECOM12,ELETRO12_CEEIND12,ELETRO12_CEENE12,ELETRO12_CEENO12,ELETRO12_CEEOUT12,ELETRO12_CEERES12,ELETRO12_CEESE12,ELETRO12_CEESU12,ELETRO12_CEET12,ELETRO12_CEETCOM12,ELETRO12_CEETIND12,ELETRO12_CEETRES12,ELETRO12_CEETT12,FCESP12_IICA12,FENABRAVE12_VENDAUTO12,FENABRAVE12_VENDVETOT12,BM12_CS12,BM12_DEPOUCN12,BM12_DEPOUCNY12,BM12_DEVM12,BM12_FCAFIN12,BM12_FCDEPFIN12,BM12_FCOSE12,BM12_FCOTPF12,BM12_FCOUTC12,BM12_FCPME12,BM12_FCRB12,BM12_FCTN12,BM12_FCVARBM12,BM12_FRFCN12,BM12_M0MN12,BM12_M0N12,BM12_M0NY12,BM12_M1MN12,BM12_M1N12,BM12_M2NCN12,BM12_M3NCN12,BM12_M4NCN12,BM12_OPTFCN12,BM12_OPTFCNY12,BM12_PME12,BM12_PMEM12,BM12_PMPPM12,BM12_RBM12,BM12_REB12,BM12_TFPPNCN12,BM12_TIPRINCN12,FUNCEX12_MDPT12,FUNCEX12_MDQT12,FUNCEX12_TTR12,FUNCEX12_XPB12,FUNCEX12_XPM12,FUNCEX12_XPS12,FUNCEX12_XPT12,FUNCEX12_XQB12,FUNCEX12_XQM12,FUNCEX12_XQS12,FUNCEX12_XQT12,FUNCEX12_XR12,SECEX12_EXPORTAFRICA12,SECEX12_EXPORTAMERICAN12,SECEX12_EXPORTAMERICAS12,SECEX12_EXPORTASIA12,SECEX12_EXPORTETC12,SECEX12_EXPORTEUROPA12,SECEX12_EXPORTMERCOSUL12,SECEX12_EXPORTOMEDIO12,SECEX12_EXPORTZE12,SECEX12_IMPORTAFRICA12,SECEX12_IMPORTAMERICAN12,SECEX12_IMPORTAMERICAS12,SECEX12_IMPORTASIA12,SECEX12_IMPORTETC12,SECEX12_IMPORTEUROPA12,SECEX12_IMPORTMERCOSUL12,SECEX12_IMPORTOMEDIO12,SECEX12_IMPORTZE12,SECEX12_MVTOT12,SECEX12_XGASOL12,SECEX12_XVBASI12,SECEX12_XVINDU12,SECEX12_XVMANU12,SECEX12_XVSEMI12,SECEX12_XVTOT12,SECEX12_XVTRES12,BM12_BTNFBC12,BM12_DEXEMN12,BM12_DEXEMY12,BM12_DEXGFN12,BM12_DEXGFY12,BM12_DINEMN12,BM12_DINEMY12,BM12_DINGFN12,BM12_DINGFY12,BM12_DIVFBC12,BM12_DTEMN12,BM12_DTEMY12,BM12_DTGFN12,BM12_DTGFY12,BM12_LTNFBC12,BM12_NFEMJNNAS12,BM12_NFEMJNNS12,BM12_NFEMJNYS12,BM12_NFEMNNAS12,BM12_NFEMNNS12,BM12_NFEMNYS12,BM12_NFEMPNAS12,BM12_NFEMPNS12,BM12_NFEMPYS12,BM12_NFGFJNNAS12,BM12_NFGFJNNS12,BM12_NFGFJNYS12,BM12_NFGFNNAS12,BM12_NFGFNNS12,BM12_NFGFNYS12,BM12_NFGFPNAS12,BM12_NFGFPNS12,BM12_NFGFPYS12,BM12_NTNFBC12,CONFAZ12_ICMSAL12,CONFAZ12_ICMSAM12,CONFAZ12_ICMSAP12,CONFAZ12_ICMSBA12,CONFAZ12_ICMSCE12,CONFAZ12_ICMSDF12,CONFAZ12_ICMSES12,CONFAZ12_ICMSGO12,CONFAZ12_ICMSMA12,CONFAZ12_ICMSMG12,CONFAZ12_ICMSMS12,CONFAZ12_ICMSMT12,CONFAZ12_ICMSN12,CONFAZ12_ICMSPA12,CONFAZ12_ICMSPB12,CONFAZ12_ICMSPE12,CONFAZ12_ICMSPI12,CONFAZ12_ICMSPR12,CONFAZ12_ICMSRJ12,CONFAZ12_ICMSRN12,CONFAZ12_ICMSRO12,CONFAZ12_ICMSRR12,CONFAZ12_ICMSRS12,CONFAZ12_ICMSSC12,CONFAZ12_ICMSSE12,CONFAZ12_ICMSSP12,CONFAZ12_ICMSTO12,SRF12_COFINS12,SRF12_CSLL12,SRF12_DEMAIS12,SRF12_II12,SRF12_IOF12,SRF12_IPI12,SRF12_IPIBEB12,SRF12_IPIFU12,SRF12_IPIOUT12,SRF12_IPIVEI12,SRF12_IPIVI12,SRF12_IR12,SRF12_IRPF12,SRF12_IRPJ12,SRF12_IRRF12,SRF12_IRRFOUT12,SRF12_IRRFRC12,SRF12_IRRFRE12,SRF12_IRRFRT12,SRF12_ITR12,SRF12_OUTREC12,SRF12_PIS12,SRF12_TOTGER12,SRF12_TOTREC12,BM12_CFCC12,BM12_ERC12,BM12_ERCF12,BM12_ERV12,BM12_ERVF12,BM12_MCC12,BM12_MCCM12,BM12_SBCCC12,BM12_SBCCCM12,BM12_SFCC12,BM12_SGCC12,BM12_VFCC12,BM12_XCC12,BM12_XCCM12,GAC12_PPCTAXAC12,BM12_PIB12,BM12_PIBAC12,GAC12_CABC12,GAC12_CABCD12,GAC12_CABCDDESSAZ12,GAC12_CABCDESSAZ12,GAC12_CABCND12,GAC12_CABCNDDESSAZ12,GAC12_CABI12,GAC12_CABIDESSAZ12,GAC12_FBKFCAMI12,GAC12_FBKFCAMIDESSAZ12,BM12_IPCACOM12,BM12_IPCAEXCEX212,BM12_IPCANCOM12,BM12_IPCAPL12,BM12_IPCAPLBD12,BM12_IPCAPLBND12,BM12_IPCAPLBSD12,BM12_IPCAPLSER12,BM12_IPCAPM12,BM12_NUCLEOPIPCA12,DERAL12_ATARP12,DERAL12_ATARPO12,DERAL12_ATBCAD12,DERAL12_ATBCAT12,DERAL12_ATBSUI12,DERAL12_ATCAM12,DERAL12_ATFEC12,DERAL12_ATFECU12,DERAL12_ATFEP12,DERAL12_ATFMAC12,DERAL12_ATFMAT12,DERAL12_ATFMP12,DERAL12_ATFRC12,DERAL12_ATFRM12,DERAL12_ATFRR12,DERAL12_ATFSO12,DERAL12_ATFTRC12,DERAL12_ATFTRE12,DERAL12_ATFUA12,DERAL12_ATMAE12,DERAL12_ATMC12,DERAL12_ATOLB12,DERAL12_ATOLR12,DERAL12_ATOVE12,DERAL12_ATOVG12,DERAL12_ATOVM12,DERAL12_ATPIC12,DERAL12_ATQMF12,DERAL12_ATQMZ12,DERAL12_ATQPA12,DERAL12_ATQPR12,DERAL12_ATSCAR12,DERAL12_ATSULO12,DERAL12_ATSUPA12,DERAL12_ATSUPE12,DERAL12_PRARIR12,DERAL12_PRBGO12,DERAL12_PRBMA12,DERAL12_PRCAN12,DERAL12_PRCCO12,DERAL12_PRFEC12,DERAL12_PRFEP12,DERAL12_PRFRV12,DERAL12_PRLECO12,DERAL12_PRMI12,DERAL12_PROVG12,DERAL12_PROVM12,DERAL12_PRSO12,DERAL12_PRSUC12,DIEESE12_CBSP12,FIPE12_FIPE0001,FIPE12_FIPE0002,FIPE12_FIPE0118,FIPE12_FIPE0348,FIPE12_FIPE0379,FIPE12_FIPE0482,FIPE12_FIPE0516,FIPE12_FIPE0553,FIPE12_FIPEQ1G12,FIPE12_FIPEQ2G12,FIPE12_FIPEQ3G12,FIPE12_IPCFIPE12,IGP12_IGP1012,IGP12_IGPDI12,IGP12_IGPDIG12,IGP12_IGPF12,IGP12_IGPM12,IGP12_IGPMG12,IGP12_IGPMG1D12,IGP12_IGPMG2D12,IGP12_IGPOG12,IGP12_IGPOGG12,IGP12_INCC1012,IGP12_INCC12,IGP12_INCCG12,IGP12_INCCMG12,IGP12_INCCMG1D12,IGP12_INCCMG2D12,IGP12_IPA1012,IGP12_IPAA12,IGP12_IPADI12,IGP12_IPADIG12,IGP12_IPAI12,IGP12_IPAMG12,IGP12_IPAMG1D12,IGP12_IPAMG2D12,IGP12_IPC1012,IGP12_IPC12,IGP12_IPCG12,IGP12_IPCMG12,IGP12_IPCMG1D12,IGP12_IPCMG2D12,PRECOS12_INPC12,PRECOS12_INPCAB12,PRECOS12_INPCAR12,PRECOS12_INPCBR12,PRECOS12_INPCCD12,PRECOS12_INPCCO12,PRECOS12_INPCED12,PRECOS12_INPCHA12,PRECOS12_INPCSC12,PRECOS12_INPCTC12,PRECOS12_INPCVE12,PRECOS12_IPCA12,PRECOS12_IPCAAB12,PRECOS12_IPCAAR12,PRECOS12_IPCACD12,PRECOS12_IPCACO12,PRECOS12_IPCAED12,PRECOS12_IPCAG12,PRECOS12_IPCAHA12,PRECOS12_IPCASC12,PRECOS12_IPCASP12,PRECOS12_IPCATC12,PRECOS12_IPCAVE12,BM12_RES12,BPAG12_AR12,BPAG12_BC12,BPAG12_BCM12,BPAG12_BCX12,BPAG12_CF12,BPAG12_CK12,BPAG12_CKD12,BPAG12_CKR12,BPAG12_CRCO12,BPAG12_CRCOA12,BPAG12_CRCOP12,BPAG12_DER12,BPAG12_DERA12,BPAG12_DERP12,BPAG12_EMP12,BPAG12_EMPA12,BPAG12_EMPAI12,BPAG12_EMPAS12,BPAG12_EMPP12,BPAG12_EMPPI12,BPAG12_EMPPS12,BPAG12_EO12,BPAG12_ETCP12,BPAG12_ETLP12,BPAG12_ETLPA12,BPAG12_ETLPADE12,BPAG12_ETLPAED12,BPAG12_ETLPATPRI12,BPAG12_ETLPATPUB12,BPAG12_ETLPI12,BPAG12_ETLPIDE12,BPAG12_ETLPIED12,BPAG12_ETLPITPRI12,BPAG12_ETLPITPUB12,BPAG12_ICA12,BPAG12_ICAA12,BPAG12_ICAAA12,BPAG12_ICAAV12,BPAG12_ICAD12,BPAG12_ICAF12,BPAG12_ICAFA12,BPAG12_ICAFV12,BPAG12_ICAR12,BPAG12_ICARF12,BPAG12_ICARFA12,BPAG12_ICARFV12,BPAG12_ICP12,BPAG12_ICPA12,BPAG12_ICPAI12,BPAG12_ICPAS12,BPAG12_ICPD12,BPAG12_ICPF12,BPAG12_ICPFI12,BPAG12_ICPFS12,BPAG12_ICPR12,BPAG12_ICPRF12,BPAG12_ICPRFD12,BPAG12_ICPRFDI12,BPAG12_ICPRFDS12,BPAG12_ICPRFI12,BPAG12_ICPRFIN12,BPAG12_ICPRFINI12,BPAG12_ICPRFINS12,BPAG12_ICPRFS12,BPAG12_IDE12,BPAG12_IDEI12,BPAG12_IDEOI12,BPAG12_IDEOIA12,BPAG12_IDEOIC12,BPAG12_IDEPC12,BPAG12_IDEPCI12,BPAG12_IDEPCS12,BPAG12_IDES12,BPAG12_IDP12,BPAG12_IDPI12,BPAG12_IDPOI12,BPAG12_IDPOIA12,BPAG12_IDPOIC12,BPAG12_IDPPC12,BPAG12_IDPPCI12,BPAG12_IDPPCS12,BPAG12_IDPS12,BPAG12_MD12,BPAG12_MDA12,BPAG12_MDP12,BPAG12_OI12,BPAG12_OIA12,BPAG12_OIP12,BPAG12_RP12,BPAG12_RPD12,BPAG12_RPIC12,BPAG12_RPICD12,BPAG12_RPICJUDOM12,BPAG12_RPICJUEX12,BPAG12_RPICJUEXD12,BPAG12_RPICJUEXR12,BPAG12_RPICLD12,BPAG12_RPICLDD12,BPAG12_RPICLDR12,BPAG12_RPICR12,BPAG12_RPID12,BPAG12_RPIDD12,BPAG12_RPIDJU12,BPAG12_RPIDJUD12,BPAG12_RPIDJUR12,BPAG12_RPIDLD12,BPAG12_RPIDLDD12,BPAG12_RPIDLDR12,BPAG12_RPIDR12,BPAG12_RPOI12,BPAG12_RPOID12,BPAG12_RPOIR12,BPAG12_RPR12,BPAG12_RPRES12,BPAG12_RPSAL12,BPAG12_RPSALD12,BPAG12_RPSALR12,BPAG12_RS12,BPAG12_RSD12,BPAG12_RSR12,BPAG12_SER12,BPAG12_SERALUG12,BPAG12_SERALUGD12,BPAG12_SERALUGR12,BPAG12_SERCONST12,BPAG12_SERCONSTD12,BPAG12_SERCONSTR12,BPAG12_SERCULT12,BPAG12_SERCULTD12,BPAG12_SERCULTR12,BPAG12_SERD12,BPAG12_SERFIN12,BPAG12_SERFIND12,BPAG12_SERFINR12,BPAG12_SERGOV12,BPAG12_SERGOVD12,BPAG12_SERGOVR12,BPAG12_SERINT12,BPAG12_SERINTD12,BPAG12_SERINTR12,BPAG12_SERMANUF12,BPAG12_SERMANUFD12,BPAG12_SERMANUFR12,BPAG12_SERMANUT12,BPAG12_SERMANUTD12,BPAG12_SERMANUTR12,BPAG12_SEROUTROS12,BPAG12_SEROUTROSD12,BPAG12_SEROUTROSR12,BPAG12_SERR12,BPAG12_SERSEG12,BPAG12_SERSEGD12,BPAG12_SERSEGR12,BPAG12_SERTEL12,BPAG12_SERTELD12,BPAG12_SERTELR12,BPAG12_SERTRANS12,BPAG12_SERTRANSD12,BPAG12_SERTRANSR12,BPAG12_SERVIAG12,BPAG12_SERVIAGD12,BPAG12_SERVIAGR12,BPAG12_TC12,CNI12_HTRAB12,CNI12_HTRABD12,CNI12_PEEMP12,CNI12_PEEMPD12,GAC12_SALMINDOL12,GAC12_SALMINRE12,MTE12_SALMIN12,PAN12_DTSPY12,PAN12_ERV12,PAN12_IGPDIG12,PAN12_IPCAG12,PAN12_MTV12,PAN12_SBC12,PAN12_STC12,PAN12_TJOVER12,PAN12_XTV12,FCESP12_IIC12,FCESP12_IICF12,ANBIMA12_IBVSP12,ANBIMA12_TJPOUP12,BM12_RNDPO12,BM12_TJCDI12,BM12_TJLP12,BM12_TJOVER12,BM12_TJTR12,SGS12_7836,SGS12_NDIASUTEISPAS12,SECEX12_XGASOLKG12,CEF12_FGTS12
2,1995-08-31,0.020778393661202266,-0.0015251167524024112,0.0568774550941864,0.05007231178637017,-0.05578531244042839,0.009137020088322068,-0.012813029061249814,0.07358778081336226,0.050226975773229654,-0.05263379914029276,0.11331023529270468,-1.9310215365615626,0.01924369839262674,0.009169776384285733,-0.004587380072119451,0.0033524736239742836,0.030617796696976285,0.011235071366821892,0.009673070442813625,0.024804802510436375,0.006221981770183405,0.061966723749199204,0.04902167244688638,0.06506359334706158,-0.03141619623337899,-0.16034265007517945,212.0,0.10477895123317715,0.0586866751610442,-0.020342406288943238,0.03815723943310534,0.016425867942015948,-0.0022526155945286064,-0.0012562815722603204,0.024368591016957986,0.005010867341232128,-0.0028965937023883725,-0.0012728585875692033,-0.007947061692531676,0.001047303290002688,-0.0014614354914277428,0.028506488444381084,-0.002234425080580138,0.010613136587700467,-0.0374529665296377,0.15312080546011408,0.1518078087398127,0.019393979223002233,-0.019128365327299335,-0.012221351978295658,-0.02340737424970918,602.096,568.261,5794.706999999999,-7511.715999999999,1936.7020000000002,0.93959313476388,343.411,-706.8560000000001,-0.46795159902625705,0.13336605594465567,-0.07412078616195927,-0.03742519214431894,0.010236087424191687,-0.05668698116815207,-0.020269881918848043,0.00744029784636524,0.010797568172982608,0.04935794360504708,0.0,0.0,0.013013833460608026,-0.04105960099898809,-0.041512947631192176,-0.08028049321621111,0.05116502223742714,0.03150241515518992,0.06763774165629677,-0.01491869161340631,0.12378971565065022,0.019859902704998156,0.009724549891995338,-0.00396167336500497,0.01633970238135607,0.004943274867824421,0.04537906931263791,0.19348401193442877,0.10249232866932623,0.1248788586378522,0.00899568057016431,0.3219444464595824,0.06340128312350757,0.13927550696160296,0.06453009750361005,0.186758510618656,0.16795900264521535,0.14207422401531034,0.18211464023159607,0.1432533270784937,-0.5403109831162176,0.08552599041409792,-0.01345309702730546,0.22210148878041025,5.752890170406863,0.03751133200039902,-0.042208575374957036,-0.07847450401253653,0.051214044352931865,0.10843829423228257,-0.5883536252072883,0.056049381131275666,0.16071080386119263,0.17890837867440457,0.11859500896770303,0.12960019994653038,-0.25961681067109676,0.025347538934570313,0.026279111731227545,0.02898753687325195,-0.19023468736080018,-0.19389587073608616,0.03910857070696494,0.03390155167568132,0.1428870938993132,0.13867279212494155,0.11804766788060661,0.03867199913395858,0.03373335724252069,-0.00134273240575844,-0.005679528451601357,0.6388972255604859,0.021343504207967712,-0.04678060450352317,-0.00863314714470298,0.05432979701359053,0.10681924140382315,0.024902056990856236,-0.5637569590580964,18.615816040381382,0.7453827339649111,0.0033421438043745866,0.1397453378648812,-0.026169717733384723,0.7001460068954517,-0.3510674578814541,0.1028573854397079,-0.11778817269209074,-2.887872094246345,-0.16534385448313593,-0.14877374399442367,-0.006783128239034042,-0.028690182175736823,0.04286370443178278,-0.11987106322966845,-0.04720966634764778,0.09754871284919453,0.11103152014330142,0.005179569590783473,0.129460569402303,-0.08248801663063432,0.027614051847766774,0.008850516351571969,-0.022327277014454694,-0.0529571095709187,0.118797651876692,0.04362595255432389,0.07771107639393904,0.014621688554161238,0.008508379630042029,-0.015129192807460612,-0.0828115787934518,0.07950312961048045,-0.05391556459927571,0.08290548875808845,-0.028140007615609974,-0.03275453106483894,0.04196419909903071,0.018050901839036904,-0.02039572888843999,-0.06426617617886787,0.05690352854330172,0.08946904408455136,-0.008346841705620278,0.03746470873742069,-0.047883556514539904,-0.023928399096802444,-0.014858160249526353,0.04183111064491207,0.052678795984010485,-0.016340000832565593,-0.05116203992109636,0.11376224215113506,0.17680780168788246,0.267270237213868,-0.020300248758027273,0.03275152794236735,2.5585066492224895,0.005322843641958563,0.0011062765850189393,0.022523941354242183,0.025496817139771366,0.36704853326945397,0.014142082705828424,0.01593236038108526,0.014111844192681418,0.01589858606779828,0.09773700629356163,0.0067652280878345294,-0.29046308546399613,-0.35097209307113375,0.8755760368663594,5993.0,0.14086983933097486,-0.04763791564145059,-0.1386096938471777,0.007531650210641533,0.03611932451202371,0.027621883502607858,0.11689403119624231,0.2868678723579561,0.16393291869207705,0.01696514303139196,0.06625513259815552,0.010999923516098242,0.001898710577689755,-0.03456757832516555,-0.010565002311666127,-0.008953433938841293,0.2,-0.5025515338110702,1.76,0.95,-1.03,0.68,-1.9228365453275902,-0.14000420080225462,1.29,1.1,0.04778184545531472,0.04347141152667122,0.046883585898850444,0.040637645731826266,-0.06213178110700612,0.08594242980072453,0.03195159980660245,-0.024391453124159135,-0.007554332431781052,-0.0832108973558554,-0.07774385608642609,0.03360531276823142,0.01869213301215257,0.06542037587435168,0.03738753207162037,0.12158084693569648,0.12997618445560022,0.15087113947525088,0.02411907894572618,-0.012453461071286531,0.036741825653257676,0.016439649338320095,0.02512865667127384,-0.004468567920877131,-0.013117205681235866,0.007473876344529007,-0.030771658666753687,0.013680103904080365,0.015306421282675675,0.0621042104917664,0.0041493835468116025,0.07616136096556408,0.043540808283288435,-0.10129133405110058,0.021773799549560602,0.014303988098262721,0.040821994520255256,0.04499639273371692,0.005141399500418586,0.0668629452291265,-0.020325903014038804,0.0,0.08408311721054151,-0.040821994520255256,0.037337670437644466,-0.07244370064468475,-0.07854064205128042,0.08683555281335265,0.0714589639821448,-0.008718651075707129,1.43,4.11,1.31,-0.12,2.49,2.28,-5.46,1.08,3.38,2.68,-0.4530501498153472,-0.022326072941201147,0.020861027162816903,0.012805600012522511,1.29,0.0009681426289063211,0.02171624475417655,2.2,1.97,2.05,0.013394097281913986,1.35,-0.021118532281438895,-0.004608300943394816,-0.4311926605504588,-0.6568265682656826,-0.6217855207723461,-0.6175671756442593,0.02426820635042226,0.04533775944138352,0.01717333552943323,1.73,0.0049690431397309,2.86,2.26,2.56,-0.018411234081150418,0.007397156730648113,0.74,1.49,1.96,1.64,-0.014149972280264045,0.57,-0.56,1.02,1.56,-0.23999999999998498,-0.3517692249878308,4.55,1.97,1.41,-2.7550763917667087,0.009854060114331098,0.57,-0.57,1.88,0.0,-0.26626253837078884,0.99,4.46,-1.2767872738604713,0.83,0.77,-2.8836117161314325,0.13064604423153625,5953.4,-1.0276923634791595,0.10631569830354515,0.1343039678131266,0.4117140006352089,-0.6932393850097249,-0.03681397312271639,-1.2471854462550531,939.0125,0.0,939.0125,-1.719361215147732,81.2671629445823,3.1908677139920716,1073.62736924,231.26013076,133.89886924,365.159,1304.8875,0.3015431526871817,0.5974519048575067,306.353685999999,982.1,1727.8875,0.19310235286985478,0.46377498231154846,-0.07271312614380987,-0.3235997211829771,-0.9763917107254593,-0.036017821036389286,0.6388932261443641,0.8876926944872521,0.15216112433387696,11.5,-29.447,7.6,-0.7261492049752447,0.0,0.05552333543501753,-1.7761894794581872,-3.1919032690314544,0.8815987080925389,0.026629900883493818,-33.75032165,0.3806234669493307,0.33008962510454887,3478.386,2032.912,0.4279232895760199,0.4913696110912804,0.4208623556259212,0.0,0.0,0.0,0.15708746646977723,1445.474,40.374,-0.7242644185939415,0.5293864776503985,-0.32380461490415957,1405.1,-0.3038026806642131,-0.4621762947492458,-0.3502537698457324,333.13199999999995,-2.5246351504868842,0.0,0.0,0.0,333.13199999999995,-2.5246351504868842,0.721968020917136,0.721968020917136,0.06341692500231044,0.1494250069271823,2.9398652151373774,-0.1738981413041656,0.7363501416480931,-0.2264757966056954,-0.03343324878948584,0.6775329936144363,0.3891281592385045,214.97525799,420.51474201,635.49,2719.87412723,-1.2932140001444283,2929.19,-0.38188887973765395,-0.17788507971362755,-0.8098082995373354,-0.15534978483193385,0.0,-0.45282970353037977,-0.6030448092343841,-0.015610073071078645,-1.7586684664023364,0.40284538767467826,0.04813122758417587,0.07155369234862508,-0.6975540051635455,-0.5767499152253421,1.3808612440191386,0.787217767618305,1.101,-0.6938651861154257,-0.23521292898843438,1.9351967451548275,5.08507670850767,-1.2180916077212802,0.12152545666686354,0.11438121147933966,-2.650385523190783,0.15480159829402051,-0.42028827254859136,-0.37707576847522617,0.12218933314490021,0.14854097580997183,-0.3609897657559813,0.1075222399473228,-0.05034421856383031,-0.15645425972797822,-0.13684418387127462,2.14,0.23600000000000002,0.01,0.24600000000000002,-28.864,0.3163606246775408,-0.6502666418765206,0.009582485625586834,-93.47399999999999,1.4135249811981483,-0.2594969523983228,-0.7241379310344828,-0.6931471805599454,0.31563814971837134,-0.2996933769419461,-0.4392227312222259,-1.5941826988858523,0.0,0.0,0.0,0.42116261035530367,0.0001289866808604767,0.35199006727816984,0.13688957461449291,0.2680844984080526,0.1672899435574422,0.1138883490888194,-0.7298387096774194,0.14854271203296188,2.0603205002330576,0.3936894600556249,0.2785456985107535,-0.6546158812136862,-0.1866832907825109,-0.10984221370438174,0.08354023718621129,-0.00044802867383508804,-0.005488310790050299,-0.01847627616757297,-0.3881122158424587,0.014922424827711112,-0.022457615155845545,-0.022385078335815933,-0.02082493593469792,-0.007531650210642837,-0.010151167098192637,0.0,0.011072777491258012,0.014111844192681418,16.610274337723,12.552401843450902,0.10631569830354515,-1.0276923634791595,-0.3881122158424587,-0.056127905222449925,0.1343039678131266,-0.009549989620321497,0.004945662689200603,11.169856089131901,-0.11730176509283075,-0.11730176509283075,-0.051162052179868134,0.0,-0.04580953603129401,2.6,-0.01862531820943225,0.09097177820572666,-0.14034524705038365,0.01777835981138054
