DATE,VALUE (US$),Y_or,Y
1995-07-01,662485933.0,20.311509882391675,0.0
1995-08-01,827244926.0,20.533611371172086,0.22210148878041025
1995-09-01,659024432.0,20.30627116613463,-0.2273402050374571
1995-10-01,715790187.0,20.388897647065598,0.08262648093096914
1995-11-01,676947107.0,20.333103699316233,-0.05579394774936475
1995-12-01,568981901.0,20.159359183148855,-0.1737445161673783
1996-01-01,480085311.0,19.989474377323884,-0.1698848058249709
1996-02-01,555207822.0,20.13485305567434,0.1453786783504576
1996-03-01,533731350.0,20.095403180444652,-0.03944987522968901
1996-04-01,565682854.0,20.1535441505028,0.058140970058147445
1996-05-01,544902339.0,20.116117142074852,-0.03742700842794733
1996-06-01,631330375.0,20.26333985718116,0.1472227151063059
1996-07-01,751819944.0,20.438007417074484,0.17466755989332583
1996-08-01,734564509.0,20.414788376814894,-0.02321904025959043
1996-09-01,695753590.0,20.36050611825635,-0.05428225855854407
1996-10-01,919549006.0,20.639393896945165,0.27888777868881576
1996-11-01,768301559.0,20.459692868991084,-0.17970102795408138
1996-12-01,831554939.0,20.538807926573337,0.07911505758225346
1997-01-01,436720922.0,19.894804926628073,-0.6440029999452648
1997-02-01,714136876.0,20.386585205012402,0.49178027838432925
1997-03-01,724358320.0,20.400796745045973,0.014211540033571168
1997-04-01,964218631.0,20.68682862250373,0.2860318774577557
1997-05-01,810861204.0,20.51360745563301,-0.17322116687071798
1997-06-01,775153083.0,20.468571094263453,-0.04503636136955791
1997-07-01,840448108.0,20.54944576946618,0.0808746752027254
1997-08-01,810628064.0,20.513319892827376,-0.03612587663880262
1997-09-01,851741128.0,20.562793198249164,0.04947330542178818
1997-10-01,891380927.0,20.608282421568436,0.0454892233192723
1997-11-01,776727756.0,20.470600468556697,-0.13768195301173947
1997-12-01,626803624.0,20.25614385017799,-0.21445661837870844
1998-01-01,667734217.0,20.319400773583656,0.06325692340566746
1998-02-01,566607022.0,20.155176538506627,-0.16422423507702888
1998-03-01,679611383.0,20.337031697180343,0.1818551586737165
1998-04-01,623359845.0,20.250634510325895,-0.0863971868544482
1998-05-01,665230756.0,20.31564453993279,0.06501002960689561
1998-06-01,604557548.0,20.22000742282625,-0.09563711710654133
1998-07-01,764099663.0,20.45420878757595,0.2342013647497012
1998-08-01,641752586.0,20.27971340731395,-0.17449538026200173
1998-09-01,825067485.0,20.53097574095352,0.25126233363956985
1998-10-01,786916084.0,20.483632172996412,-0.047343567957106814
1998-11-01,698612084.0,20.364606187639453,-0.1190259853569593
1998-12-01,569368549.0,20.160038495947244,-0.20456769169220834
1999-01-01,496105535.0,20.02229923423383,-0.13773926171341344
1999-02-01,493445751.0,20.016923483743717,-0.005375750490113518
1999-03-01,546943090.0,20.119855314754318,0.10293183101060066
1999-04-01,476487370.0,19.981951774935997,-0.13790353981832126
1999-05-01,469542152.0,19.96726863320023,-0.014683141735766014
1999-06-01,478718373.0,19.986623034658166,0.01935440145793521
1999-07-01,531610582.0,20.091421790549564,0.10479875589139809
1999-08-01,623825129.0,20.2513806450714,0.159958854521836
1999-09-01,627642220.0,20.257480848708347,0.006100203636947299
1999-10-01,655876521.0,20.30148309900791,0.04400225029956317
1999-11-01,631092228.0,20.262962571473093,-0.03852052753481772
1999-12-01,580653551.0,20.17966483919749,-0.08329773227560366
2000-01-01,531401814.0,20.09102900490855,-0.08863583428894017
2000-02-01,564269796.0,20.151043056785976,0.06001405187742748
2000-03-01,628501037.0,20.258848235953437,0.10780517916746035
2000-04-01,602296295.0,20.216260066575472,-0.04258816937796439
2000-05-01,709892411.0,20.38062398271441,0.16436391613893875
2000-06-01,704358950.0,20.372798656340766,-0.00782532637364497
2000-07-01,749759395.0,20.435262906358496,0.062464250017729483
2000-08-01,857614813.0,20.56966562075291,0.1344027143944153
2000-09-01,878674003.0,20.593924514276726,0.024258893523814606
2000-10-01,913330080.0,20.63260790662814,0.038683392351416046
2000-11-01,870225040.0,20.584262402831115,-0.04834550379702662
2000-12-01,705072762.0,20.37381156396155,-0.21045083886956562
2001-01-01,806693042.0,20.508453784606587,0.13464222064503772
2001-02-01,679525065.0,20.336904678292367,-0.17154910631422027
2001-03-01,876553288.0,20.591508056826655,0.2546033785342878
2001-04-01,759923753.0,20.44872866121176,-0.1427793956148946
2001-05-01,871538116.0,20.585770158055162,0.13704149684340194
2001-06-01,710556912.0,20.381559603630574,-0.2042105544245878
2001-07-01,738262548.0,20.41981007539611,0.03825047176553653
2001-08-01,779445056.0,20.474092757768727,0.05428268237261591
2001-09-01,596039644.0,20.205817739596004,-0.2682750181727229
2001-10-01,699221419.0,20.365478015417636,0.15966027582163278
2001-11-01,649444567.0,20.291628043242504,-0.07384997217513245
2001-12-01,504181860.0,20.038447594284285,-0.25318044895821856
2002-01-01,682070815.0,20.340644044728176,0.30219645044389054
2002-02-01,479874596.0,19.989035369398973,-0.3516086753292029
2002-03-01,564408571.0,20.1512889638659,0.16225359446692522
2002-04-01,624933839.0,20.253156344497363,0.1018673806314645
2002-05-01,621645731.0,20.247880924131405,-0.005275420365958183
2002-06-01,541483856.0,20.109823810479817,-0.13805711365158757
2002-07-01,831457989.0,20.538691330967282,0.428867520487465
2002-08-01,743313920.0,20.426629016817355,-0.11206231414992729
2002-09-01,744442895.0,20.428146704661664,0.001517687844309279
2002-10-01,708357124.0,20.378458936914186,-0.04968776774747852
2002-11-01,614500609.0,20.236320478019508,-0.1421384588946779
2002-12-01,539138139.0,20.105482383606795,-0.130838094412713
2003-01-01,631758405.0,20.26401760845749,0.15853522485069504
2003-02-01,603936491.0,20.218979603019726,-0.04503800543776393
2003-03-01,633333081.0,20.266507036029566,0.04752743300984008
2003-04-01,723453087.0,20.39954626019196,0.13303922416239544
2003-05-01,696970612.0,20.362253804277785,-0.037292455914176514
2003-06-01,612175873.0,20.232530173375554,-0.12972363090223027
2003-07-01,731068968.0,20.41001836073283,0.17748818735727667
2003-08-01,708524644.0,20.378695399835177,-0.031322960897654184
2003-09-01,865249484.0,20.578528444120117,0.1998330442849401
2003-10-01,1042464501.0,20.764853459258894,0.18632501513877742
2003-11-01,837176145.0,20.545545054341343,-0.21930840491755177
2003-12-01,665029537.0,20.315342014175098,-0.23020304016624493
2004-01-01,779716396.0,20.474440816659474,0.15909880248437602
2004-02-01,649666280.0,20.291969373626536,-0.18247144303293794
2004-03-01,946798176.0,20.66859650911302,0.3766271354864834
2004-04-01,860408638.0,20.572917994823957,-0.09567851428906238
2004-05-01,876109818.0,20.591002004057078,0.018084009233120923
2004-06-01,1109852032.0,20.827492538880314,0.23649053482323623
2004-07-01,1130506858.0,20.845931916006226,0.018439377125911705
2004-08-01,1135890993.0,20.85068319577502,0.004751279768793637
2004-09-01,1192915856.0,20.89966644614137,0.04898325036635143
2004-10-01,1138334385.0,20.85283196516593,-0.046834480975441295
2004-11-01,1265252794.0,20.95853777631526,0.1057058111493312
2004-12-01,1029097125.0,20.75194767709918,-0.20659009921607918
2005-01-01,1073169828.0,20.7938825620691,0.04193488496991904
2005-02-01,986748905.0,20.709926162803043,-0.08395639926605725
2005-03-01,1178710836.0,20.887687166333468,0.17776100353042423
2005-04-01,1260817703.0,20.95502631805434,0.06733915172087279
2005-05-01,1248688017.0,20.94535925065909,-0.009667067395248807
